t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2004-12-15,2005-08-16,170,171,244.0,2005-08-20,4,81.33333333333331,48.800000000000004,False,0.00921549135418141,0.014522223033727681,5.709985583321705,-0.016037545342299016,0.0022447083859722847,-0.0011221566550691999,0.0025095719349264318,0.4439714952496939,6.0,-0.46357720524714047,0.4728703520217408,True
2004-12-01,2005-08-16,180,181,258.0,2005-08-20,4,86.0,51.6,False,0.009467653622194828,0.016224200184884453,5.728597559188187,-0.026480329582735423,0.002901753898382246,-0.0015566862161157094,0.0032929390614193283,0.36606817408523223,6.0,-0.4923914505259097,0.4906258370169049,True
2004-11-17,2005-08-16,190,191,272.0,2005-08-20,4,90.66666666666663,54.400000000000006,False,0.00952763886427152,0.01733819734464363,5.750753326286499,-0.04044755943087067,0.004063859468379462,0.0007297456563537773,0.004128859709617731,0.30538948929569953,6.141830874305486,0.1776760231503744,0.4871003342618993,True
2004-11-03,2005-08-16,200,201,286.0,2005-08-31,15,95.33333333333331,57.2,False,0.00944469774572257,0.017929665417119458,5.887645547660125,-0.12498879410702313,-0.00629152918602939,-0.003028077479682135,0.006982305688067356,0.18721766426343348,6.731601942798843,-2.693021230959063,0.4978524114828787,True
2005-07-11,2005-08-22,30,31,42.0,2005-09-04,13,14.0,8.4,False,0.0038056992031565286,0.0004489837391720933,5.677066208632776,-0.0010006121548926008,4.353820184620528e-05,0.00016588352579640308,0.00017150195086542555,0.8983986047695248,6.008442625651686,1.3141230964375645,0.8723763027563973,True
2005-06-27,2005-08-22,40,41,56.0,2005-08-31,9,18.666666666666657,11.200000000000001,True,0.004792186243531145,0.0009415670087002553,5.680223906047332,-0.0013581701841741283,7.469713238682396e-05,-2.2620150010224535e-05,7.804699080233501e-05,0.9,12.697241864873616,-0.2940464065824949,1.2334772569092736,True
2005-06-13,2005-08-22,50,51,70.0,2005-09-14,23,23.33333333333333,14.0,False,0.004468629210619714,0.0010184009981221924,5.688190481590791,-0.0012152415406288652,-0.00010048930362696886,-2.2139107419024155e-05,0.00010289917502460468,0.9,6.0,-2.924743747172469,1.7715033288725834,True
2005-05-30,2005-08-22,60,61,84.0,2005-08-26,4,28.0,16.8,False,0.004572123968036284,0.0012751633723246032,5.675043228633633,-0.0013095434382370747,5.9898938457036434e-06,-0.00011965095592801782,0.0001198007933311431,0.9,13.0,-1.5207766887078307,0.7567620968891455,True
2005-05-16,2005-08-22,70,71,98.0,2005-09-23,32,32.66666666666666,19.6,False,0.0056850704483308945,0.0022947218461764523,5.710775111547158,-0.0016348276846789586,0.00014671307547662655,-2.774347066647053e-06,0.0001467393046101028,0.9,9.633768998438775,-0.018907765628474796,1.0408108428415086,True
2005-05-02,2005-08-22,80,81,112.0,2005-09-20,29,37.333333333333314,22.400000000000002,False,0.005672343024610284,0.002606213506496441,5.7090117137172465,-0.0016462665515742823,-5.3694834236074146e-05,-0.0001463524129143753,0.00015589151352623173,0.9,9.261852079836643,-1.9224355482428028,1.0261771728816458,True
2005-04-18,2005-08-22,90,91,126.0,2005-09-21,30,42.0,25.200000000000003,False,0.005778060345495877,0.003038124303413466,5.710317554811017,-0.001658314286552375,-1.9784371950779413e-05,-0.0001554869898060802,0.000156740630892066,0.9,9.286013190282695,-1.6973575607661666,1.0254121639710247,True
2005-04-04,2005-08-22,100,101,140.0,2005-08-25,3,46.66666666666666,28.0,False,0.0077121764116149264,0.006007244165390838,5.676847414069444,-0.0014472037290132155,0.0002645378096178499,0.00017476751066674667,0.00031705509852715064,0.9,7.5797505160914325,0.5838272407613997,0.5419790877892819,True
2005-03-17,2005-08-22,110,111,158.0,2005-08-26,4,52.66666666666666,31.6,False,0.007406524789629758,0.0060890836499934145,5.677575126896131,-0.001462176079711177,0.0001570075988999288,0.00026360530883635236,0.0003068210308290969,0.9,7.673818548820727,1.0336064255011703,0.5589147020120219,True
2005-03-03,2005-08-22,120,121,172.0,2005-08-23,1,57.333333333333314,34.4,False,0.008522112141951163,0.008787793838558964,5.671139449220301,-0.0013621397042743763,8.611687852472596e-05,0.0003473795967420136,0.0003578948183467964,0.8962890623076737,6.40822593518105,1.327791104484248,0.5323245833063615,True
2005-02-17,2005-08-22,130,131,186.0,2005-08-23,1,62.0,37.2,False,0.008890733490788895,0.010354913602554822,5.672305062662909,-0.0018534349026505307,0.00045354463314627717,-0.00023051555537859374,0.0005087633590651873,0.8273735826874715,6.0,-0.4702284263420283,0.5023563667863284,True
2005-02-03,2005-08-22,140,141,200.0,2005-08-29,7,66.66666666666663,40.0,False,0.009149890043779725,0.011804588781669569,5.684050608651852,-0.0031891029870606685,0.0007847904384266325,-1.69133612989361e-05,0.000784972670884977,0.7244362063845886,6.0,-0.021548100803627807,0.49052698592919586,True
2005-01-20,2005-08-22,150,151,214.0,2005-08-23,1,71.33333333333331,42.800000000000004,False,0.009011978987770076,0.012263580556677416,5.673391103195754,-0.0022679981438252714,0.0005912446605976615,-0.00023169752715968247,0.0006350228285480419,0.7842374818419423,6.0,-0.3734876724610313,0.46682026565946483,True
2005-01-06,2005-08-22,160,161,228.0,2005-08-29,7,76.0,45.6,False,0.009046457836335583,0.013175982300920194,5.684092750728077,-0.0032276000956968677,0.0007748800335774753,-6.367340859839406e-05,0.0007774917166115451,0.7236935842088243,6.0,-0.0819877544358703,0.5007113327259265,True
2004-12-21,2005-08-22,170,171,244.0,2005-08-30,8,81.33333333333331,48.800000000000004,False,0.009272394757497748,0.014702119076147066,5.7002820950525255,-0.00711637162841028,0.001326177385116581,1.5935170541552792e-05,0.0013262731191028645,0.5872223378084201,6.0,0.012015288357796331,0.5251422606900331,True
2004-12-07,2005-08-22,180,181,258.0,2005-09-01,10,86.0,51.6,False,0.009562499752135196,0.01655089367323501,5.72215778507663,-0.014853799520915506,0.002084454082329932,0.00011832142867203516,0.0020878095655075704,0.46835223864774,6.0,0.05670290015989977,0.5553515969542162,True
2004-11-23,2005-08-22,190,191,272.0,2005-09-05,14,90.66666666666663,54.400000000000006,False,0.009688525299733537,0.017928696794363173,5.800651578845012,-0.05547207711998003,-0.0042082970786488675,-0.0015114244432251293,0.0044714838867810965,0.2841422637278223,6.653081027310195,-2.7967866936242456,0.529829068116872,True
2004-11-09,2005-08-22,200,201,286.0,2005-09-09,18,95.33333333333331,57.2,False,0.009703360758916669,0.018925197213554457,5.927538028700624,-0.14601302016863066,0.006718392644560506,0.0024140396980711527,0.0071389346117154045,0.17726851508618258,7.250765808082887,0.3449517340635769,0.5000413381137797,True
2005-07-15,2005-08-26,30,31,42.0,2005-09-09,14,14.0,8.4,False,0.005682937099245607,0.0010011689962934444,5.662602080070108,-0.00030860569323151027,6.70797609761033e-05,0.00030664559160920566,0.00031389681933076494,0.9,6.0,1.35543539725188,0.14747156114362572,True
2005-07-01,2005-08-26,40,41,56.0,2005-09-13,18,18.666666666666657,11.200000000000001,False,0.005900381633351022,0.001427394640186629,5.671801366017714,-0.0006966703202106843,-0.00023457249114740975,8.457903431156327e-05,0.00024935490099089336,0.9,6.0,2.795535461755813,0.4190835937707079,True
2005-06-17,2005-08-26,50,51,70.0,2005-09-18,23,23.33333333333333,14.0,False,0.005757998151525103,0.0016908816783612912,5.678241997695868,-0.0008709465775965426,-0.00016286052480775294,-0.0001226112807871951,0.0002038555290320405,0.9,6.0,-2.4962632404354905,0.6408557435739113,True
2005-06-03,2005-08-26,60,61,84.0,2005-09-09,14,28.0,16.8,True,0.006798761501697905,0.0028196126353751422,5.680759016631162,-0.0011929867595258349,6.214176108213328e-05,2.2530156035196553e-05,6.60999727788086e-05,0.9,13.0,0.34782057482302414,1.2494920583473332,True
2005-05-20,2005-08-26,70,71,98.0,2005-09-27,32,32.66666666666666,19.6,False,0.0069396425285177775,0.0034192633280764957,5.703005346886735,-0.0014120224702139366,0.00010681982207753318,-4.470858363705166e-05,0.00011579866942027913,0.9,9.547121921482605,-0.3963879855828802,1.1494976279589377,True
2005-05-06,2005-08-26,80,81,112.0,2005-10-02,37,37.333333333333314,22.400000000000002,False,0.007379227870568553,0.004410693321227832,5.712606722434253,-0.0015385214554065514,-0.00010110218327026712,0.00012017183183906421,0.00015704432695761732,0.9,9.966229563821688,2.270225758004492,0.8846936850897459,True
2005-04-22,2005-08-26,90,91,126.0,2005-10-06,41,42.0,25.200000000000003,False,0.00738020673626768,0.004956538083774626,5.719114716398546,-0.001587344617883973,7.219049493988118e-07,-0.0001545405520485153,0.00015454223815583826,0.9,10.364087321410452,-1.5661250629162786,0.8919396537876508,True
2005-04-08,2005-08-26,100,101,140.0,2005-10-11,46,46.66666666666666,28.0,False,0.00874773998615723,0.007728818441406823,5.719746283888467,-0.0015203060816271743,-0.00019044391713913763,8.321757288808285e-06,0.00019062564680460118,0.9,11.264723138472794,3.097923803647475,0.6371940176636285,True
2005-03-23,2005-08-26,110,111,156.0,2005-10-13,48,52.0,31.200000000000003,False,0.008627421002605768,0.008261995640338545,5.719947532717311,-0.0014928838809115058,-4.844768007053907e-05,-0.00019863891272189666,0.00020446172099333065,0.9,11.50739791243854,-1.8100239580915385,0.5710569159324164,True
2005-03-09,2005-08-26,120,121,170.0,2005-09-24,29,56.66666666666666,34.0,False,0.008802593266008563,0.009375763433020295,5.698633835068446,-0.0013915716730978395,-0.0002331506380396142,8.623990686247086e-05,0.0002485891018406214,0.9,8.90582052752001,2.787310181347152,0.5657076673183976,True
2005-02-23,2005-08-26,130,131,184.0,2005-08-27,1,61.333333333333314,36.800000000000004,False,0.009293964507192892,0.011315488690185917,5.670599943912473,-0.001247197208124027,0.000327336691825329,-0.0001010843997918783,0.00034258920837708053,0.9,6.0,-0.29951839924941626,0.5460755232333225,True
2005-02-09,2005-08-26,140,141,198.0,2005-08-30,4,66.0,39.6,False,0.009584795569519041,0.012953431161435533,5.670517624636995,-0.0011903819270856321,0.0003543044202677012,-1.4665684771397812e-05,0.00035460781792149735,0.9,6.0,-0.041369276279710425,0.5035345529307355,True
2005-01-26,2005-08-26,150,151,212.0,2005-08-30,4,70.66666666666663,42.400000000000006,False,0.00942164286703249,0.013403870501399536,5.670686113219829,-0.0011940059991637872,0.0003565994316498843,-1.808778347538344e-05,0.00035705787004920204,0.9,6.0,-0.050679540037557716,0.5016018827701186,True
2005-01-12,2005-08-26,160,161,226.0,2005-08-30,4,75.33333333333331,45.2,False,0.00920296589409397,0.013635827580904949,5.670702914083154,-0.001195120022365483,0.0003558046786900323,-1.9829769966580467e-05,0.0003563568284102953,0.9,6.0,-0.05567458329842765,0.5030575789849052,True
2004-12-28,2005-08-26,170,171,241.0,2005-08-30,4,80.33333333333331,48.2,False,0.009641612022809803,0.015896276690124785,5.677406095312306,-0.0024006131006089706,0.000594631795908584,8.831145447446836e-06,0.0005946973699583527,0.7683217228673731,6.0,0.014850360024069491,0.5169136680748616,True
2004-12-13,2005-08-26,180,181,256.0,2005-09-07,12,85.33333333333331,51.2,False,0.010163924667165314,0.01869827099980589,5.699263271474341,-0.005557448238538106,0.0009124761823760066,0.00039326057785889494,0.000993612935453944,0.6276141852851437,6.010995383479127,0.40692631022470077,0.583988837696435,True
2004-11-29,2005-08-26,190,191,270.0,2005-09-14,19,90.0,54.0,False,0.010385501370043095,0.0206009999930689,5.780884999245892,-0.03792720751800177,0.0031400023307458676,-0.0012838863750859117,0.0033923412064856807,0.3375362362108383,7.042279889649928,-0.3881386385605591,0.5358687876772893,True
2004-11-15,2005-08-26,200,201,284.0,2005-09-20,25,94.66666666666663,56.800000000000004,False,0.010325311261437453,0.021429022581758987,5.925185607788159,-0.131803529842273,-0.003071005247123223,-0.005727600013437905,0.006498959543018578,0.19311682869905258,7.901056491435769,-2.062964674826161,0.49569913594398757,True
2005-07-21,2005-09-01,30,31,42.0,2005-09-15,14,14.0,8.4,False,0.005055306973435057,0.0007922399864654947,5.643421268854781,0.008656716496928701,-0.0018032308135093155,0.006205557879159943,0.006462243415284937,0.1,6.0,1.8535916147186826,0.02232639642463598,True
2005-07-07,2005-09-01,40,41,56.0,2005-09-19,18,18.666666666666657,11.200000000000001,False,0.00582898250661528,0.0013930585195595052,5.661855108983264,-0.0003400334549717136,-0.00037202258498518547,-5.283823233677211e-05,0.00037575614770158353,0.8711094508521118,6.0,-3.0005066494689063,0.13138235086929997,True
2005-06-23,2005-09-01,50,51,70.0,2005-09-24,23,23.33333333333333,14.0,False,0.005813607928689292,0.001723699894574469,5.669708407169853,-0.0006340048310223657,-0.00014343583450268174,-0.00029290006576474843,0.00032613538162007915,0.8702340622806127,6.0,-2.0261773942079335,0.28195479070960877,True
2005-06-09,2005-09-01,60,61,84.0,2005-09-29,28,28.0,16.8,False,0.006077058596708177,0.0022527691124573103,5.682585175411971,-0.001643093654790252,0.00015700946289675917,-0.0003878440567902919,0.00041841962648360556,0.7510784074460174,6.0,-1.1861363085428178,0.4915687854223511,True
2005-05-26,2005-09-01,70,71,98.0,2005-09-26,25,32.66666666666666,19.6,False,0.008338898279143735,0.00493714294020335,5.6905669058744115,-0.0011793145422292588,-8.298233322878074e-05,2.781151336530221e-05,8.751884313541165e-05,0.9,13.0,2.818208160422082,0.9328831369176215,True
2005-05-12,2005-09-01,80,81,112.0,2005-10-08,37,37.333333333333314,22.400000000000002,False,0.008891284381041259,0.006403449973508407,5.709423906797316,-0.0014129038691563522,-0.0001524585481909933,-4.22378334401993e-05,0.00015820127524842346,0.9,10.122857168333478,-2.8713264926428095,0.7940393675807732,True
2005-04-28,2005-09-01,90,91,126.0,2005-10-13,42,42.0,25.200000000000003,False,0.008796545744057926,0.007041508749484627,5.717398069485012,-0.0014934187952473014,0.00012648462565991006,-0.00010191546191477558,0.00016243497746984683,0.9,10.446419430551313,-0.678239494911227,0.7920947059378847,True
2005-04-14,2005-09-01,100,101,140.0,2005-10-17,46,46.66666666666666,28.0,False,0.0088874604089758,0.007977682204632339,5.721373777950996,-0.001491336268184925,-0.00016404267039174473,1.599059388279929e-05,0.0001648201953705286,0.9,11.132418860552601,3.0444213928905572,0.7315063932087855,True
2005-03-31,2005-09-01,110,111,154.0,2005-10-22,51,51.333333333333314,30.8,False,0.009477354710120749,0.009970048005460723,5.722013258342814,-0.0014337345649597104,0.00010849083219221289,0.00016143781838821603,0.00019450560371286356,0.9,11.921206498137952,0.9790907915447074,0.5564920138274435,True
2005-03-15,2005-09-01,120,121,170.0,2005-10-24,53,56.66666666666666,34.0,False,0.009273814801137804,0.010406440556862113,5.723017865549352,-0.0014180420190831593,-9.623649968487035e-05,0.00017073975678020582,0.0001959936948398083,0.9,12.09176947091231,2.0840546625649616,0.5385172884711494,True
2005-03-01,2005-09-01,130,131,184.0,2005-09-05,4,61.333333333333314,36.800000000000004,False,0.010143449883204347,0.013478534394833253,5.674684157665361,-0.0012149522334340456,-0.0002351720520542608,0.0001980895011249009,0.0003074822670062846,0.9,6.469264634508127,2.4415757035354844,0.5497012465975866,True
2005-02-15,2005-09-01,140,141,198.0,2005-11-06,66,66.0,39.6,False,0.009638392339045966,0.013098703570274577,5.70460951054835,-0.0010274309731333844,-0.000220653972228858,0.00011896373205359898,0.00025068016476078464,0.9,6.0,2.647124243240163,0.6147859608959245,True
2005-02-01,2005-09-01,150,151,212.0,2005-11-10,70,70.66666666666663,42.400000000000006,False,0.00969888833319023,0.014204333669853728,5.71298514556997,-0.0011012807392094704,0.00010581315288888741,-0.0002011773663281004,0.00022730762426059924,0.9,6.472337824648506,-1.0865896318436803,0.6736981782829307,True
2005-01-18,2005-09-01,160,161,226.0,2005-09-04,3,75.33333333333331,45.2,False,0.009852407011289553,0.015628257750493313,5.6722246254399105,-0.0011730166280851057,0.0002888245032160677,0.0001701157710233358,0.00033519989440462583,0.9,6.07915745706197,0.5322872160570788,0.5180830842732916,True
2005-01-04,2005-09-01,170,171,240.0,2005-09-04,3,80.0,48.0,False,0.00991647459482738,0.01681553609466552,5.671755683680781,-0.0011547483080807084,0.0003163549470584502,6.388327136057776e-05,0.00032274064647652305,0.9,6.0,0.1992558529366164,0.5366917619553885,True
2004-12-17,2005-09-01,180,181,258.0,2005-11-26,86,86.0,51.6,False,0.01008449996013057,0.0184071822397031,5.729674859261526,-0.0011887161817744879,0.00018459771702102528,-6.645765659549765e-05,0.00019619617032332618,0.9,7.715533171995595,-0.3455674664369299,0.706747393537251,True
2004-12-03,2005-09-01,190,191,272.0,2005-11-30,90,90.66666666666663,54.400000000000006,False,0.010351763280493184,0.020467369575935097,5.843675588417716,-0.021478131471394848,-0.0008045932483236868,0.0014882605556270825,0.0016918303037490178,0.46522293126450875,8.126584541983572,2.0664146000777923,0.7267629052691461,True
2004-11-19,2005-09-01,200,201,286.0,2005-12-05,95,95.33333333333331,57.2,False,0.01034710280466512,0.02151956982651207,6.392269061867083,-0.37309999618008594,0.0018266251516474638,-0.008330740306232706,0.008528645466574473,0.14391999660362817,8.624852326422781,-1.3549488727717307,0.7299862091268449,True
2005-07-27,2005-09-07,30,31,42.0,2005-09-21,14,14.0,8.4,False,0.00491505514249191,0.0007488907786658215,5.730731594454938,-0.05280676307767827,-0.0068456474986565725,-0.000682008998443652,0.006879536754013391,0.1,6.0,-3.0422936579320305,0.12793197411844098,True
2005-07-13,2005-09-07,40,41,56.0,2005-09-22,15,18.666666666666657,11.200000000000001,False,0.004326328003952577,0.0007674016739091558,5.748364405799826,-0.06515051699510431,-0.006754212188436961,-0.0021429937412131353,0.007086028821653852,0.1,6.0,-2.8343566707951515,0.1532370213624073,True
2005-06-29,2005-09-07,50,51,70.0,2005-09-28,21,23.33333333333333,14.0,False,0.004871386609926672,0.0012102507826720166,5.8665542180057475,-0.14553766939193774,0.0003082099514454019,-0.00760307427809679,0.0076093187508756,0.1,6.0,-1.5302809668122772,0.318770694540802,True
2005-06-15,2005-09-07,60,61,84.0,2005-10-02,25,28.0,16.8,False,0.0051261132053787885,0.0016028992322558865,5.93117110927063,-0.18813985563635838,0.004798588906000293,-0.005738571313393649,0.0074804850248960195,0.1,6.0,-0.8743690846558352,0.41917927115288345,True
2005-06-01,2005-09-07,70,71,98.0,2005-10-09,32,32.66666666666666,19.6,False,0.006276451821788697,0.0027969631704576605,6.047547493635418,-0.263453359249654,0.006838203193087193,0.0014646415520566808,0.00699329663220136,0.1,6.0,0.21099717853613675,0.6278711674561697,True
2005-05-18,2005-09-07,80,81,112.0,2005-10-14,37,37.333333333333314,22.400000000000002,False,0.008536411096634606,0.005902495467270461,5.708609990644439,-0.0013099283026295403,-4.007707215820987e-05,0.00011980430000209396,0.00012632989357933496,0.9,11.046505463878752,1.8936155345740175,0.8448098972946287,True
2005-05-04,2005-09-07,90,91,126.0,2005-10-19,42,42.0,25.200000000000003,False,0.008670493792532673,0.006841149097177633,5.71773154490423,-0.001418318239388924,-0.00012500928989405964,-9.050154038211318e-05,0.0001543303319874363,0.9,11.29014154718803,-2.514967457776046,0.73259764813224,True
2005-04-20,2005-09-07,100,101,140.0,2005-10-23,46,46.66666666666666,28.0,False,0.008690365875878937,0.0076277683647207484,5.725711551572645,-0.0014916710531422206,0.00010485901978885075,-0.0001094627781267807,0.00015158335603327765,0.9,11.508780791002033,-0.806875448939884,0.7695462661889377,True
2005-04-06,2005-09-07,110,111,154.0,2005-10-28,51,51.333333333333314,30.8,False,0.009596404628696452,0.010222098979541001,5.725461170169352,-0.0014213203193885154,-0.0001176753510770317,-0.00014292495258098285,0.00018513516770559522,0.9,12.426164511956637,-2.2596058395506122,0.556043094243996,True
2005-03-21,2005-09-07,120,121,170.0,2005-11-02,56,56.66666666666666,34.0,False,0.009198294531689011,0.010237643297295698,5.730377680073297,-0.0014322397453795737,8.448619670830626e-05,0.0001586220679368874,0.00017971888568208167,0.9,13.0,1.08139005492464,0.5517230919788354,True
2005-03-07,2005-09-07,130,131,184.0,2005-10-01,24,61.333333333333314,36.800000000000004,False,0.009831799576737712,0.012663021062145318,5.697056726594811,-0.0012960559989641412,-0.00022610799897812691,-7.187877859867354e-05,0.00023725805784994904,0.9,8.936195609173023,-2.83379963642167,0.5501645946104936,True
2005-02-21,2005-09-07,140,141,198.0,2005-11-02,56,66.0,39.6,False,0.009924357656011865,0.013887495358706224,5.708883144648384,-0.001104230201417759,-0.00023589711123966846,5.584880751692068e-05,0.00024241810244344906,0.9,6.089083314817254,2.9091222586237304,0.673263649395215,True
2005-02-07,2005-09-07,150,151,212.0,2005-11-09,63,70.66666666666663,42.400000000000006,False,0.00968954621455093,0.014176983182431657,5.711473803872652,-0.0010784876681465205,-0.00014367226093649785,-0.00018946543185259377,0.00023777903277979532,0.9,6.254568077107606,-2.2195903981316856,0.6526597240119293,True
2005-01-24,2005-09-07,160,161,226.0,2005-09-08,1,75.33333333333331,45.2,False,0.009980398148083616,0.01603694389827761,5.674376096801798,-0.0011629636433875023,-0.0001626058661093323,0.00027977145604555625,0.0003235934722935812,0.9,6.353806564294023,2.0972847902692147,0.5090669545293849,True
2005-01-10,2005-09-07,170,171,240.0,2005-09-08,1,80.0,48.0,False,0.00979027068027466,0.016390247398810804,5.67427342185188,-0.0011611058230453415,-1.9788700153230838e-06,0.0003206748858906639,0.00032068099159059593,0.9,6.250018764836776,1.576967202607322,0.5213864897201856,True
2004-12-23,2005-09-07,180,181,258.0,2005-11-30,84,86.0,51.6,False,0.010054867799660212,0.018299166330824526,5.735034549041214,-0.0012075443937932314,-2.1236836611552687e-05,0.00019509648000345454,0.00019624892289896555,0.9,8.058939396350565,1.679222422868744,0.6871640706865315,True
2004-12-09,2005-09-07,190,191,272.0,2005-12-05,89,90.66666666666663,54.400000000000006,False,0.01022147081442271,0.019955386931528193,5.84246406973988,-0.018878396831870675,-0.0011004365363933705,-0.0010688135226270485,0.0015340544047653193,0.48623741827508765,8.432724930383568,-2.3707713130951507,0.7095855967209336,True
2004-11-25,2005-09-07,200,201,286.0,2005-12-11,95,95.33333333333331,57.2,False,0.01029301870603378,0.02129519305063502,6.6621612687602285,-0.5910479348911702,0.007076624635205647,0.0073241175227909405,0.010184366142045992,0.11131998438371436,8.97606735075277,0.8025825919819177,0.719740156510052,True
2005-08-02,2005-09-13,30,31,42.0,2005-09-25,12,14.0,8.4,False,0.00477271346986403,0.000706142609828068,5.838506870177378,-0.12785851213862204,-0.0028383077023914904,-0.007806692560171087,0.008306650308185934,0.1,6.084767708716745,-1.9195119391527233,0.2529645796096707,True
2005-07-19,2005-09-13,40,41,56.0,2005-09-26,13,18.666666666666657,11.200000000000001,False,0.004378056974271517,0.0007858626976686662,5.826351653274717,-0.11857297335690214,-0.002875951594894356,-0.007069487579917825,0.007632087015933962,0.1,6.007517033608851,-1.9571611934484523,0.2586112338427742,True
2005-07-05,2005-09-13,50,51,70.0,2005-09-26,13,23.33333333333333,14.0,False,0.004712038882613204,0.001132368831994193,5.831542286554383,-0.122074575516093,-0.002243702333247416,-0.0072179779506516845,0.0075586642904890144,0.1,6.0,-1.8721765147414897,0.2691714012436874,True
2005-06-21,2005-09-13,60,61,84.0,2005-09-28,15,28.0,16.8,False,0.004995263792183494,0.0015221122815634648,5.754065621471935,-0.04470758689717499,0.0006816859108345948,-0.004826285281301318,0.0048741897067652315,0.21321328712003887,6.0,-1.4304800869467986,0.3259431185837574,True
2005-06-07,2005-09-13,70,71,98.0,2005-10-07,24,32.66666666666666,19.6,False,0.005716946582122854,0.002320526953822079,5.818640051649025,-0.07394839377166712,0.004276014964577583,-0.0006498134762842889,0.004325108268153769,0.20146015033937587,6.0,-0.15081317757542823,0.574076362291646,True
2005-05-24,2005-09-13,80,81,112.0,2005-10-20,37,37.333333333333314,22.400000000000002,False,0.007333391840304615,0.004356069506559151,5.70470364539159,-0.0011336683938325896,-5.856524074642833e-06,0.0001281340936792875,0.0001282678636184812,0.9,6.0,1.6164707511804162,1.325743286570083,True
2005-05-10,2005-09-13,90,91,126.0,2005-10-25,42,42.0,25.200000000000003,False,0.008682079586086078,0.006859444040461065,5.7214540335660935,-0.0014045961656538105,-9.3131737752416e-05,0.00011444247499519566,0.0001475486382851796,0.9,12.153646557016467,2.253887302958975,0.7049400415719,True
2005-04-26,2005-09-13,100,101,140.0,2005-10-29,46,46.66666666666666,28.0,False,0.007882250256824,0.0062751167802314045,5.725130721526213,-0.001406984051250906,-0.0001651565162805058,4.38027302385103e-05,0.0001708664801716846,0.9,6.0,2.882341828316153,1.235160971745762,True
2005-04-12,2005-09-13,110,111,154.0,2005-11-02,50,51.333333333333314,30.8,False,0.009203222801359911,0.009401623402393278,5.731039721440667,-0.0014533175407079946,0.0001289704980005957,9.001673720238113e-05,0.00015727810505942718,0.9,12.898973487261054,0.6093580708291081,0.6447325649027974,True
2005-03-29,2005-09-13,120,121,168.0,2005-11-02,50,56.0,33.6,False,0.009306023626748856,0.010478851164734558,5.7286007288300285,-0.0014140330146379947,8.256002672653567e-05,0.00015683443187903485,0.00017723768514598106,0.9,13.0,1.0862405650008833,0.5523350930726808,True
2005-03-11,2005-09-13,130,131,186.0,2005-10-18,35,62.0,37.2,False,0.009235278526109107,0.011173038398580372,5.713112685572567,-0.0013600035831152469,-0.00019420570671230817,5.69067124630362e-05,0.00020237151588842173,0.9,11.10188125575936,2.8565491286732207,0.5447993732992208,True
2005-02-25,2005-09-13,140,141,200.0,2005-10-23,40,66.66666666666663,40.0,False,0.009975521858141484,0.014031056124258454,5.705993475710642,-0.0011416534519551674,-0.00012399284262334725,0.00022120265002404128,0.000253583984903378,0.9,6.0,2.0816953257035427,0.6753108555279032,True
2005-02-11,2005-09-13,150,151,214.0,2005-10-24,41,71.33333333333331,42.800000000000004,False,0.009787690204280719,0.014465630809780885,5.705579771793224,-0.0011259826144975576,-0.00013854336388392509,0.00021982797473480415,0.0002598434185279269,0.9,6.0,2.1331515437208153,0.6499968062746267,True
2005-01-28,2005-09-13,160,161,228.0,2005-10-30,47,76.0,45.6,False,0.009972347787746463,0.016011082984363254,5.713160073574025,-0.0011843005156610567,0.00011674645639659373,-0.0002071228579499316,0.00023775957050455255,0.9,6.570705435785937,-1.0575276321678813,0.6822670883767399,True
2005-01-14,2005-09-13,170,171,242.0,2005-11-18,66,80.66666666666663,48.400000000000006,False,0.01010122414115879,0.017447938684637884,5.7296815262439305,-0.001235895167056966,0.0002124542402546707,4.1485866210295095e-05,0.00021646681338581173,0.9,7.875642990324569,0.1928430413322475,0.652449343508214,True
2004-12-30,2005-09-13,180,181,257.0,2005-11-15,63,85.66666666666663,51.400000000000006,False,0.010013370877224795,0.018148434934798514,5.727019095287357,-0.0012263285433703297,8.352514242678144e-05,-0.00019904866005807136,0.00021586296228933712,0.9,7.636620634360293,-1.17348993030927,0.6695299314841429,True
2004-12-15,2005-09-13,190,191,272.0,2005-11-19,67,90.66666666666663,54.400000000000006,False,0.01016736978039607,0.01974470297600044,5.768765206411901,-0.005584716351562586,0.0005925961947855264,-0.0003251259552155145,0.0006759268723975148,0.6594541465196768,7.72865666369823,-0.5018036263477572,0.7049884404766227,True
2004-12-01,2005-09-13,200,201,286.0,2005-12-16,94,95.33333333333331,57.2,False,0.010258669581012006,0.021153300616048587,6.6273785899288296,-0.5476594530060209,-0.00773006823108395,0.006121524275087987,0.009860375971924441,0.11878245783483032,9.239452805199313,2.4718036694102308,0.714041032917794,True
2005-08-08,2005-09-19,30,31,42.0,2005-09-24,5,14.0,8.4,False,0.004344464155825055,0.0005851054328387099,5.6920755718852645,-0.0016023433981227418,-0.0005387629008010684,-0.0003996243906903627,0.0006707943924290255,0.9,6.0,-2.5033960682920107,0.35830876410291707,True
