t1,t2,dt,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested
2016-04-20,2017-12-21,426,426,2019-04-15,480,2019-05-05,False,0.01781775978823863,0.1352433122092051,6.142580114919001,-0.0005927515901418709,3.7685579330749615e-05,6.930960622780641e-05,7.8892486365609e-05,0.9,11.647646332972162,1.0727811564134984,0.5805523914482793,True,425
2016-03-14,2017-12-21,451,451,2019-03-23,457,2019-05-05,False,0.017883752959017788,0.14424270757452906,6.136395663054554,-0.0005941554702147171,-7.223030706119868e-05,-2.948174851877604e-05,7.801532384012388e-05,0.9,11.122214203074183,-2.7540689601400867,0.6162705846878469,True,450
2016-02-08,2017-12-21,476,476,2019-05-05,500,2019-05-05,False,0.020575731039449152,0.20151969691648963,6.164657351143234,-0.0006406501007791536,-2.921512675124589e-05,5.3646906682511176e-05,6.108612139998271e-05,0.9,11.751569235550974,2.0694701438208924,0.8032023929793017,True,475
2016-01-04,2017-12-21,501,501,2019-05-05,500,2019-05-05,False,0.020995655555615444,0.2208495936572329,6.16031740721353,-0.0006288625945924525,4.719527095658799e-05,4.188528403398666e-05,6.310127272308773e-05,0.9,11.548682310376016,0.7258597924456536,0.7766542429274548,True,500
2015-11-24,2017-12-21,526,526,2018-05-18,148,2019-05-05,False,0.02577527156895334,0.3494557924624329,6.016310021447372,-0.00044134284602469475,-0.0001020052487417406,-0.0001207890677746028,0.0001580982911505433,0.9,6.0,-2.272083271337199,0.4187358789391742,True,525
2015-10-20,2017-12-21,551,551,2018-05-14,144,2019-05-05,False,0.0276630950034391,0.4216510006682828,6.006539542360732,-0.0003961185686430987,-0.00012189668308839664,-0.00014231598859292183,0.00018738367580217245,0.9,6.0,-2.2790642099594605,0.31709157717235864,True,550
2015-09-15,2017-12-21,576,576,2018-05-12,142,2019-05-05,False,0.0277548116331304,0.4437098316233571,6.009475311922343,-0.000413401731516651,-0.00012229116873954595,-0.00012962825291092448,0.00017820946637152219,0.9,6.0,-2.3270779948511864,0.3479627709463074,True,575
2015-08-11,2017-12-21,601,601,2018-05-16,146,2019-05-05,False,0.028339069289727355,0.4826648117729888,6.008283923302195,-0.00040274060801976123,-0.00011577784244215376,-0.000140275195984456,0.0001818835875197037,0.9,6.0,-2.2608118401291817,0.33214151989617957,True,600
2015-07-07,2017-12-21,626,626,2019-05-05,500,2019-05-05,False,0.03041494624057686,0.5790931657155549,5.895135420944246,4.0159774478290534e-05,0.00013690151204570676,0.00013539989769818022,0.00019254910100303886,0.9,6.0,0.7798836890954944,0.031285350803318,True,625
2015-06-02,2017-12-21,651,651,2019-05-05,500,2019-05-05,False,0.02995767899899387,0.5842481076853997,5.8969130540500725,3.578971405291645e-05,0.00013621488868054897,0.00013412541240820806,0.00019116516981899773,0.9,6.0,0.7776692577991283,0.028082820280600912,True,650
2015-04-23,2017-12-21,676,676,2019-05-05,500,2019-05-05,False,0.029626003808389985,0.5933252687186028,5.8942034080906325,4.241887373327734e-05,0.00013718314951552773,0.00013613772693608795,0.00019326845890192348,0.9,6.0,0.7815732909802667,0.03292224244008952,True,675
2015-03-17,2017-12-21,701,701,2019-05-05,500,2019-05-05,False,0.029350522400514358,0.6038786687933496,5.897753753799251,3.391847599820805e-05,0.00013646843095298504,0.0001331387024385222,0.00019065557094872157,0.9,6.0,0.773048492994737,0.026685668687329397,True,700
2015-02-10,2017-12-21,726,726,2019-05-05,500,2019-05-05,False,0.03052794919384903,0.6765998251190973,5.950836308632495,-0.00010067453805630445,0.00015105776709334535,-6.547297482485933e-05,0.00016463644624336384,0.9,6.755686355816485,-0.40898924863594294,0.08146418056912579,True,725
2015-01-06,2017-12-21,751,751,2019-05-05,500,2019-05-05,False,0.03478147572391976,0.9085230412037482,5.994651672155161,-0.00020918156167788808,0.00014476659280764025,-5.3086973326799624e-05,0.00015419336279533387,0.9,7.689330749320363,-0.3514806536649712,0.1587858098084363,True,750
2017-07-05,2018-01-03,126,126,2018-01-18,15,2019-05-18,False,0.006876917878921523,0.0059587919386922435,5.970061908735332,-0.00020554467344853212,2.043891245659426e-05,0.0002672744591849364,0.0002680548184140859,0.9,6.0,1.494473246413598,0.11502013356705121,True,125
2017-05-30,2018-01-03,151,151,2018-01-18,15,2019-05-18,False,0.0068961837785134665,0.007181159956761874,5.97413500897432,-0.0005359431741246134,-2.2033656474337643e-06,0.00046366308761329727,0.0004636683228723658,0.7629082962687687,6.006253935206015,1.575548374393326,0.1468182237652206,True,150
2017-04-21,2018-01-03,176,176,2018-01-20,17,2019-05-18,False,0.007158187641836956,0.009018178455571527,5.972650986271619,-0.00027502907407694845,-0.0001893744482917474,0.00017947160431329223,0.0002609075284858424,0.8820244300631569,6.153212996551897,2.383036218692893,0.1511021561230694,True,175
2017-03-15,2018-01-03,201,201,2018-01-24,21,2019-05-18,False,0.007467335004809064,0.011207979506883403,5.973512717781692,-0.00026684225440727,-0.00010730053073896395,-0.00021228586882222748,0.00023786276295055373,0.8940486054603547,6.490516696315571,-2.0387968193184225,0.1545290022715527,True,200
2017-02-08,2018-01-03,226,226,2018-01-25,22,2019-05-18,False,0.007485427043470581,0.012663145673225282,5.977810307731331,-0.001105810624166659,-4.494342269156771e-06,-0.0008151529313021156,0.0008151653209765882,0.6410054580638306,6.57092414231156,-1.5763097667357717,0.13233366380830883,True,225
2017-01-04,2018-01-03,251,251,2018-01-29,26,2019-05-18,False,0.007469417586209934,0.014003841968372743,5.978162125025371,-0.001185260706353331,0.0008290712451986871,-0.00025845643534354713,0.000868423202468586,0.6256698005582279,6.789377106342874,-0.3021942750247549,0.1257759858797913,True,250
2016-11-28,2018-01-03,276,276,2018-01-21,18,2019-05-18,False,0.010195178619203726,0.02868790011338138,5.974824868143396,-0.00035179396019114966,-1.0180349139397244e-05,0.00027468574662724206,0.00027487433293919145,0.8532923143932403,6.0,1.6078411750866626,0.18201231527103998,True,275
2016-10-24,2018-01-03,301,301,2019-05-17,499,2019-05-18,False,0.014257234958369868,0.061183893346107326,6.280463907652129,-0.000981663096278728,9.428218961326053e-05,9.33549697851294e-05,0.0001326811277531708,0.9,8.623090515196884,0.7804566460351257,0.7722054727030003,True,300
2016-09-19,2018-01-03,326,326,2018-02-04,32,2019-05-18,False,0.01222987500142599,0.04875976867146442,5.984157697017614,-0.0003571456655446783,-0.00012928574778568576,0.00019142754383925497,0.00023099634005939107,0.9,6.0,2.164804898699179,0.23191644429486621,True,325
2016-08-15,2018-01-03,351,351,2018-02-04,32,2019-05-18,False,0.012172851273938357,0.052010586156235356,5.98454758010449,-0.00035946018441003887,-0.00013235406518155308,0.00018753115122059922,0.0002295332900653107,0.9,6.0,2.1853850145025575,0.23490722259138913,True,350
2016-07-08,2018-01-03,376,376,2019-05-11,493,2019-05-18,False,0.015024036660913809,0.0848713507732693,6.139783153493806,-0.0005645497495364089,7.2572611247483316e-06,7.902437789632173e-05,7.935691615060055e-05,0.9,12.60772046810539,1.4792174767978215,0.507835871710876,True,375
2016-06-03,2018-01-03,401,401,2019-05-07,489,2019-05-18,False,0.017660663634088677,0.12507151503856534,6.1478179967512885,-0.0005929298463560068,5.852884674782319e-05,4.6901113923540595e-05,7.500226922499817e-05,0.9,11.538654710542048,0.6755534015787645,0.6166180601355795,True,400
2016-04-27,2018-01-03,426,426,2019-04-21,473,2019-05-18,False,0.01781625977015078,0.13522054179613208,6.140855676519484,-0.000585763860274794,7.198542511215373e-05,-2.8297770046852387e-05,7.734769045163553e-05,0.9,11.420307097256305,-0.37454758826754786,0.5968153026138658,True,425
2016-03-21,2018-01-03,451,451,2019-04-25,477,2019-05-18,False,0.018020706136255615,0.1464603781918256,6.14344390824622,-0.0005901572873671522,7.18375801515337e-05,-2.2335445812597534e-05,7.522971528375945e-05,0.9,11.421775362119908,-0.3014410514560987,0.6181405739765868,True,450
2016-02-15,2018-01-03,476,476,2019-05-18,500,2019-05-18,False,0.018760242452870307,0.16752662771986723,6.157548834937901,-0.00061197837794497,-4.130026023178366e-06,6.634196298983529e-05,6.647039317092087e-05,0.9,11.659540030874545,1.6329696917253553,0.7106715373889398,True,475
2016-01-11,2018-01-03,501,501,2019-05-18,500,2019-05-18,False,0.020568494895422954,0.2119545541137831,6.164096140242183,-0.0006304195745141001,1.772609098948629e-05,5.704890964086272e-05,5.9739370543878904e-05,0.9,11.604740528911764,1.2695362535102261,0.8184197896716747,True,500
2015-12-01,2018-01-03,526,526,2018-05-27,144,2019-05-18,False,0.024392179930172,0.3129586603583358,6.019733370597708,-0.0004510065830870863,-8.442753235436221e-05,-0.00011948025723289432,0.00014629948765421385,0.9,6.0,-2.185953633970043,0.46241438399948087,True,525
2015-10-27,2018-01-03,551,551,2018-05-17,134,2019-05-18,False,0.027592392859664777,0.4194984191908659,6.006608791032929,-0.00039539756956950367,-0.00011568272823896323,-0.0001431303149510735,0.00018403472680666362,0.9,6.0,-2.2505376253048945,0.32227415153952366,True,550
2015-09-22,2018-01-03,576,576,2018-05-15,132,2019-05-18,False,0.027814935395377053,0.4456342834842235,6.00849748854114,-0.0004073868720917443,-0.00011738236232445102,-0.00013360630255338434,0.00017784617810584285,0.9,6.0,-2.2916441635761,0.34360047241158026,True,575
2015-08-18,2018-01-03,601,601,2018-05-15,132,2019-05-18,False,0.027725447070106143,0.4619889495575917,6.008953914560022,-0.00040937679011495586,-0.00011657669716204976,-0.00013258184330657032,0.000176544814412036,0.9,6.0,-2.2920458316914942,0.34782397161735595,True,600
2015-07-14,2018-01-03,626,626,2019-05-18,500,2019-05-18,False,0.030517016656706128,0.5829864793216752,5.893194874427009,4.6382895937769176e-05,0.00012626153670655755,0.00014541241100854,0.00019257919131312695,0.9,6.0,0.8557738750909765,0.03612765399639068,True,625
2015-06-09,2018-01-03,651,651,2019-05-18,500,2019-05-18,False,0.030133880831679543,0.5911410538595894,5.895568025343694,4.0588982766372484e-05,0.00012542259584686475,0.0001437118599898176,0.00019074571096278656,0.9,6.0,0.8532497083335862,0.03191865958204259,True,650
2015-04-30,2018-01-03,676,676,2019-05-18,500,2019-05-18,False,0.02978244870406792,0.5996081135478554,5.893987676749154,4.443882631962386e-05,0.0001259674922851487,0.0001448645424104752,0.00019197277088276184,0.9,6.0,0.8550593213181662,0.03472275738528779,True,675
2015-03-24,2018-01-03,701,701,2019-05-18,500,2019-05-18,False,0.029467114481328608,0.608685895934864,5.894689512442356,4.280805290866633e-05,0.00012597171830552056,0.00014421531443879222,0.00019148611106689992,0.9,6.0,0.8528179279136032,0.03353354402845728,True,700
2015-02-17,2018-01-03,726,726,2019-05-18,500,2019-05-18,False,0.030123306761871357,0.6587822810558781,5.9388608341504385,-6.779245822416264e-05,-1.7728650182470147e-05,-0.00016743356281857284,0.00016836954295659705,0.9,6.556232209116786,-1.676287942261504,0.05527210841804246,True,725
2015-01-13,2018-01-03,751,751,2019-05-18,500,2019-05-18,False,0.033346454906810624,0.8351015271938178,5.987339444718522,-0.00018742063573656633,5.322238446971004e-06,-0.00015311991644170292,0.00015321238537794685,0.9,7.501622082616405,-1.5360516851637005,0.1467610669765697,True,750
2017-07-12,2018-01-10,126,126,2018-05-09,119,2019-05-25,False,0.006759914398783795,0.005757751777539444,6.000913215791901,-0.00036336158511335293,0.00012867418373573573,-3.902625003656024e-05,0.0001344622391304488,0.9,13.0,-0.2944770780552764,0.18708450944286373,True,125
2017-06-07,2018-01-10,151,151,2018-04-10,90,2019-05-25,False,0.0071756505053909726,0.007774983986503176,5.993219009039122,-0.00034419459853606796,3.725057240251297e-05,-0.0001431203380659,0.0001478885942607217,0.9,10.773495517773119,-1.3161711799307796,0.19442640407256348,True,150
2017-04-28,2018-01-10,176,176,2018-01-19,9,2019-05-25,False,0.007163397988238198,0.00903131164986953,5.977460974611486,-0.0009551348616822543,-2.862887972985019e-05,0.0007970229473430518,0.0007975369529658117,0.6657126449362377,6.0,1.6067006589564634,0.13287688482161114,True,175
2017-03-22,2018-01-10,201,201,2018-01-20,10,2019-05-25,False,0.0076602796211752795,0.01179465665879325,5.976259925889884,-0.0003735121588610948,-0.0003046434364430496,-5.904805120053591e-05,0.0003103132219522905,0.8538010297123532,6.3463517622384975,-2.9501398835737103,0.16193360981953628,True,200
2017-02-15,2018-01-10,226,226,2018-02-28,49,2019-05-25,False,0.007870270595081259,0.01399870198819496,5.986632473445463,-0.0014297772929933636,0.0007554233755860822,0.0003386560001431685,0.0008278601106556835,0.613214128228077,7.883629414913737,0.42143897600107133,0.13433753943853108,True,225
2017-01-11,2018-01-10,251,251,2018-01-20,10,2019-05-25,False,0.00756702210968427,0.014372215725721095,5.981492674069189,-0.0016433691656959218,-0.0010771630435850374,-0.0002451344851803867,0.001104704095353156,0.5917173574046563,6.352391161623852,-2.9178294344054514,0.13856905215297532,True,250
2016-12-05,2018-01-10,276,276,2018-01-18,8,2019-05-25,False,0.00869533476893532,0.02086804170130411,5.980096043826344,-0.0010930217354584639,-5.3727451872438606e-05,0.0007500238529620965,0.0007519457554217683,0.6681388080474406,6.035050288327528,1.6423084969671795,0.1609266944893655,True,275
2016-10-31,2018-01-10,301,301,2018-02-06,27,2019-05-25,False,0.012563523232762247,0.04751047692206718,5.9853753232390385,-0.00036318261436143584,-0.00013757143282380936,0.00018185928265680262,0.00022803222977825464,0.9,6.0,2.218426585846964,0.23890215960783623,True,300
2016-09-26,2018-01-10,326,326,2018-02-06,27,2019-05-25,False,0.012222412701233988,0.0487002833500072,5.985433757352147,-0.00036388929326103937,-0.00013805531230694036,0.00018198372720219308,0.00022842361135086073,0.9,6.0,2.219787322627144,0.23895688219951713,True,325
2016-08-22,2018-01-10,351,351,2019-05-25,500,2019-05-25,False,0.015050351415946624,0.0795060902879638,6.138481240410861,-0.0005514102127327364,-3.3969395142670225e-05,-7.198080605171637e-05,7.959369476418138e-05,0.9,13.0,-2.011731083502382,0.47961780518283836,True,350
2016-07-15,2018-01-10,376,376,2018-02-11,32,2019-05-25,False,0.012562950423769292,0.05934322397963198,5.9886491330305045,-0.0003853576531491642,-0.00015535019316433257,0.00014935889026556023,0.00021550350488461925,0.9,6.0,2.375854327416607,0.2682260226037751,True,375
2016-06-10,2018-01-10,401,401,2019-05-24,499,2019-05-25,False,0.017519008115462666,0.12307317378520834,6.154271828814698,-0.0005982344114415543,2.8520871935418417e-05,6.673485840558963e-05,7.25739723480163e-05,0.9,11.571516282927847,1.1669149707342337,0.6411250330761451,True,400
2016-05-04,2018-01-10,426,426,2019-05-15,490,2019-05-25,False,0.017733915394413418,0.13397348772210682,6.148622892275052,-0.0005893305220571951,-1.1624920269060665e-05,7.352189447768268e-05,7.443525870748031e-05,0.9,11.68133589153937,1.7276131804926773,0.6100005540849773,True,425
2016-03-30,2018-01-10,451,451,2019-05-23,498,2019-05-25,False,0.018000165712013506,0.14612669051263596,6.152023339412473,-0.0005920395882216785,-7.03872438134062e-05,1.9730445923027462e-05,7.310030497863466e-05,0.9,11.833068020557437,2.868293907799013,0.6159943197976168,True,450
2016-02-22,2018-01-10,476,476,2019-05-24,499,2019-05-25,False,0.01817437447985332,0.1572265545613572,6.155828268946226,-0.0006021689206573078,-4.325725505186768e-05,5.3684745176572706e-05,6.89437595384519e-05,0.9,11.737650808044211,2.249042260731813,0.6697067851138527,True,475
2016-01-18,2018-01-10,501,501,2019-05-25,500,2019-05-25,False,0.020502752674548874,0.2106017964840942,6.165426130475553,-0.0006290528683889028,5.318118844295928e-06,5.858062721774683e-05,5.882152899463491e-05,0.9,11.621833690417738,1.4802616039807333,0.8281684676806561,True,500
2015-12-08,2018-01-10,526,526,2018-06-02,143,2019-05-25,False,0.022989245767857283,0.27799385143282057,6.023467009632168,-0.0004640115981896749,-7.171224010324204e-05,-0.00011505496329790814,0.0001355739280249268,0.9,6.0,-2.12816273068695,0.5133858754586957,True,525
2015-11-03,2018-01-10,551,551,2018-05-18,128,2019-05-25,False,0.02729472211864788,0.41049602239934746,6.007965890857871,-0.0004019069982503547,-0.00011228666545879689,-0.00013957037536511705,0.0001791317529624925,0.9,6.0,-2.2482851521187994,0.3365458593495493,True,550
2015-09-29,2018-01-10,576,576,2018-05-17,127,2019-05-25,False,0.02745961090330156,0.43432141303337357,6.006965488792771,-0.0003985546561973872,-0.0001163809090826792,-0.0001398871497471183,0.00018196958719325475,0.9,6.0,-2.264725236416756,0.32853401137915056,True,575
2015-08-25,2018-01-10,601,601,2018-05-13,123,2019-05-25,False,0.0273608563289244,0.44991849189027744,6.008797552905297,-0.00041261648522408805,-0.00012029920128604166,-0.0001273060912017142,0.0001751534718100636,0.9,6.0,-2.327903413122701,0.35336138155873614,True,600
2015-07-21,2018-01-10,626,626,2018-06-02,143,2019-05-25,False,0.03050963778145575,0.5827045864698257,6.0027013642519025,-0.00036052022174621544,-8.541007757736021e-05,-0.00017555181233587364,0.0001952263306170059,0.9,6.0,-2.0236047070392575,0.27700173993446797,True,625
2015-06-16,2018-01-10,651,651,2019-05-25,500,2019-05-25,False,0.03059868590344859,0.6095180059406552,5.901015697472905,3.0190528048718894e-05,0.00012102826028038665,0.00014505175041144464,0.00018891228145337995,0.9,6.0,0.8754407417121877,0.023971862350439105,True,650
2015-05-08,2018-01-10,676,676,2019-05-25,500,2019-05-25,False,0.030207775183216906,0.616856544707368,5.897637205192086,3.834138853193881e-05,0.00012196370180924348,0.00014767331677992976,0.00019152689901890947,0.9,6.0,0.8804597576562894,0.03002820130880417,True,675
2015-03-31,2018-01-10,701,701,2019-05-25,500,2019-05-25,False,0.029851067607657544,0.624651452359176,5.897347734391836,3.902935567952146e-05,0.000122014124727015,0.00014791774478255576,0.00019174750547127563,0.9,6.0,0.8810687527436136,0.030531835799059336,True,700
2015-02-24,2018-01-10,726,726,2019-05-25,500,2019-05-25,False,0.030109960324422147,0.6581986499959882,5.92473827683715,-2.8749470283553235e-05,-0.0001484096819608762,9.369398099164496e-05,0.000175510671395762,0.9,6.253550711002293,2.5784616162321985,0.023574481686553718,True,725
2015-01-20,2018-01-10,751,751,2019-05-25,500,2019-05-25,False,0.032506023159834786,0.7935377977924541,5.9797804787823905,-0.0001654072238561453,-0.00015153448648695726,2.8260193357518253e-05,0.00015414713465864408,0.9,7.234125813627299,2.9572172192346597,0.1334982178764209,True,750
2017-07-19,2018-01-17,126,126,2018-05-12,115,2019-06-01,False,0.006738920041092575,0.0057220434583501335,6.003726143028572,-0.00038172936787871916,0.00012930026240198566,-2.0984364238097113e-05,0.00013099198983029258,0.9,13.0,-0.16088899325061845,0.2017483497308287,True,125
2017-06-14,2018-01-17,151,151,2018-05-10,113,2019-06-01,False,0.007100537114430082,0.00761306172432326,6.003311880914258,-0.0003814948739144522,-4.963551533489849e-05,-0.00011880589037271251,0.0001287576171331775,0.9,12.680974501098348,-1.9665413750603178,0.21028372238842324,True,150
2017-05-08,2018-01-17,176,176,2018-01-19,2,2019-06-01,False,0.0073032868204025905,0.009387487715067647,5.981694830732335,-0.0016666512888256707,-8.792676050907536e-05,0.0012199995154273168,0.0012231639026951818,0.5816702787227509,6.0,1.6427430728804062,0.1320947963404227,True,175
2017-03-29,2018-01-17,201,201,2018-03-14,56,2019-06-01,False,0.008004306231763635,0.012877852568621884,5.983176174321456,-0.0002700094336423617,-0.0001593757960919581,-9.858904582065817e-05,0.00018740449390495747,0.9,8.395637804664917,-2.5876125573584736,0.15444994284907626,True,200
2017-02-22,2018-01-17,226,226,2018-01-20,3,2019-06-01,False,0.007673957697981964,0.013309055645594162,5.984015606580472,-0.001875448292220654,-0.0011886583352049228,-6.499134845041867e-05,0.0011904337500363228,0.5806068985486651,6.319293365663384,-3.086970817526917,0.1447483220152194,True,225
2017-01-18,2018-01-17,251,251,2018-01-20,3,2019-06-01,False,0.007609662574551079,0.014534648089129364,5.983958593346925,-0.0018541278889182694,-0.0011781393995694519,-1.756452331648213e-05,0.001178270324372639,0.5824258874454871,6.31059854379087,-3.126685061037243,0.14523285131355843,True,250
2016-12-12,2018-01-17,276,276,2018-03-06,48,2019-06-01,False,0.007927444406094074,0.01734504744803257,5.989250270874992,-0.0011499212539083066,0.000462488166698948,0.0004314329698334092,0.0006324790208345485,0.663905659023544,7.900691866107009,0.7506717080505396,0.15277884507900794,True,275
2016-11-07,2018-01-17,301,301,2018-02-05,19,2019-06-01,False,0.011888099339938469,0.04253939868078989,5.984502462879342,-0.0003512694234455465,-0.00012078724579954773,0.00018381298038558808,0.0002199471993594666,0.9,6.0,2.15216077538566,0.239559374569341,True,300
2016-10-03,2018-01-17,326,326,2019-05-27,495,2019-06-01,False,0.01462214002536836,0.0697010751284023,6.176629474465899,-0.0006621616109493837,-2.8866126823295332e-05,-8.140458097766101e-05,8.637105465332202e-05,0.9,11.08893574763481,-1.9115639305712984,0.6222263784177627,True,325
2016-08-29,2018-01-17,351,351,2018-02-05,19,2019-06-01,False,0.012174353691945647,0.0520234256236233,5.985391333968361,-0.0003611005057016108,-0.0001313618453361969,0.0001863150582470743,0.0002279676190596849,0.9,6.0,2.184905000618862,0.23759986650148107,True,350
2016-07-22,2018-01-17,376,376,2018-02-10,24,2019-06-01,False,0.012319071841051995,0.05706158366540007,5.988041688042955,-0.0003797988226264649,-0.00015143296519469582,0.00015765064250771875,0.00021859933218277338,0.9,6.0,2.3360807130375036,0.2606129800357149,True,375
2016-06-17,2018-01-17,401,401,2019-05-12,480,2019-06-01,False,0.017067391218823186,0.11680963304956149,6.145757303306638,-0.0005837911378438691,4.1125663408807825e-05,6.258433896669095e-05,7.488737994289976e-05,0.9,11.577653797975444,0.9894293994919967,0.6059974715890979,True,400
2016-05-12,2018-01-17,426,426,2019-05-17,485,2019-06-01,False,0.017662052758466492,0.1328898938558557,6.146783283986568,-0.000583014221736494,-3.0106843062395163e-05,6.884608013487553e-05,7.514123201759068e-05,0.9,11.717244498280783,1.983044401289007,0.5959610196725618,True,425
2016-04-06,2018-01-17,451,451,2019-05-31,499,2019-06-01,False,0.01786992777459079,0.1440197777197602,6.151907996098745,-0.0005867392962142723,-6.711916044497299e-05,-3.0197712480613267e-05,7.359948055455157e-05,0.9,11.922840341924896,-2.7188119508054336,0.6017737056439155,True,450
2016-02-29,2018-01-17,476,476,2019-05-30,498,2019-06-01,False,0.01767022850465851,0.1486248002936587,6.153818971261692,-0.0005926209210760505,-6.562807935690108e-05,2.745728230057531e-05,7.1140334209288e-05,0.9,11.800493705263948,2.745345050497995,0.6353359202410414,True,475
2016-01-25,2018-01-17,501,501,2019-06-01,500,2019-06-01,False,0.020368627664417754,0.2078553774587738,6.164059616690732,-0.0006204299121147005,1.583693124202585e-05,5.771307692142697e-05,5.984653405923522e-05,0.9,11.580772647698359,1.3029805570125341,0.805672792398937,True,500
2015-12-15,2018-01-17,526,526,2018-06-13,147,2019-06-01,False,0.022563290769944778,0.2677876995341336,6.027609287983797,-0.00047228478838773206,1.0261401306501446e-05,-0.00012742102441490297,0.00012783353949459572,0.9,6.081348883627124,-1.4904382817843305,0.546766293680104,True,525
2015-11-10,2018-01-17,551,551,2018-05-20,123,2019-06-01,False,0.02673702966939656,0.3938926843037478,6.009959701289388,-0.000410793088004553,-0.00010667733795853107,-0.00013530686300700345,0.00017230206502162024,0.9,6.0,-2.238430380065776,0.357621733627807,True,550
2015-10-06,2018-01-17,576,576,2018-05-16,119,2019-06-01,False,0.02715011959416032,0.4245863005308719,6.00539848371565,-0.00039147367137330985,-0.00011803137368901075,-0.0001436928427989192,0.00018595439829848016,0.9,6.0,-2.2584591352142964,0.31578199409804664,True,575
2015-09-01,2018-01-17,601,601,2018-05-12,115,2019-06-01,False,0.027328523352328563,0.4488557613598793,6.008351820991367,-0.0004113808720589863,-0.0001208322870012953,-0.0001272976379451492,0.00017551390317686427,0.9,6.0,-2.330144071790261,0.351579730676185,True,600
2015-07-28,2018-01-17,626,626,2018-05-30,133,2019-06-01,False,0.029809701825807486,0.5562750701626624,6.00406953382821,-0.00037095795289344714,-9.286914341067511e-05,-0.0001667761606892192,0.00019088993051512382,0.9,6.0,-2.0788826986035365,0.291496218704991,True,625
2015-06-23,2018-01-17,651,651,2019-06-01,500,2019-06-01,False,0.031036984251581818,0.6271046488228426,5.906507390308899,1.969342210208455e-05,0.00011655033006824357,0.00014616025276119988,0.00018694062941542258,0.9,6.0,0.8976337931392759,0.015801879583641633,True,650
2015-05-18,2018-01-17,676,676,2019-06-01,500,2019-06-01,False,0.03066558062513053,0.6356954165116335,5.90304722718016,2.8021475699920977e-05,0.00011744646936412211,0.00014888958756703542,0.00018963592078501262,0.9,6.0,0.9029122788979291,0.022164689778121076,True,675
2015-04-09,2018-01-17,701,701,2019-06-01,500,2019-06-01,False,0.030265753591216225,0.6421271041513966,5.9008751205863526,3.319080752319728e-05,0.0001178222074508381,0.0001507036213424737,0.000191294678583394,0.9,6.0,0.9072431693272353,0.02602592589270164,True,700
2015-03-03,2018-01-17,726,726,2019-06-01,500,2019-06-01,False,0.030258089099276745,0.6646907200122731,5.911709245940124,7.5393683213297075e-06,0.00011643384537129594,0.00014146954976569694,0.0001832224709440844,0.9,6.0,0.8821689171891747,0.00617230649915525,True,725
2015-01-27,2018-01-17,751,751,2019-06-01,500,2019-06-01,False,0.03228500878111164,0.7827836657893381,5.973103286005626,-0.00014547729378450722,3.12165175623837e-05,0.0001525324956984094,0.00015569403717775418,0.9,6.996676704076963,1.3689289664976032,0.12019155001961516,True,750
2017-07-26,2018-01-24,126,126,2018-05-21,117,2019-06-08,False,0.0071242670733531275,0.006395152847890407,6.0175458923081075,-0.0009069408321468712,0.00022010286664594767,8.136943709211458e-05,0.00023466200629512104,0.7796952528878458,13.0,0.35410565476034767,0.23180228535089858,True,125
2017-06-21,2018-01-24,151,151,2018-05-21,117,2019-06-08,False,0.007262004421200806,0.007963242940244548,6.018966906023265,-0.001053405982421019,0.0002510407498430721,8.548090313367378e-05,0.00026519510342825036,0.7564290225706716,13.0,0.32819208138780687,0.23112935673861607,True,150
2017-05-15,2018-01-24,176,176,2018-01-25,1,2019-06-08,False,0.007576885923547435,0.010104019252527423,5.990447534127238,-0.0029068051592154773,2.367895968427428e-05,-0.0015407606649776113,0.0015409426075860128,0.5241096688012258,6.579870704123325,-1.5554291797287814,0.15025684673406822,True,175
2017-04-05,2018-01-24,201,201,2018-04-03,69,2019-06-08,False,0.008465775604426205,0.014405540673484075,5.988640516025246,-0.0002962627299692184,-0.00015969196457362955,8.695960367158392e-05,0.0001818337048517252,0.8940936490499537,9.212190808430378,2.642946497371386,0.15813307571110555,True,200
2017-03-01,2018-01-24,226,226,2018-03-31,66,2019-06-08,False,0.00834232209220204,0.015728320363149542,5.999382627383741,-0.0019814055227692726,0.00020092560306368213,0.0008662592455822575,0.0008892559690681004,0.5894154200635887,8.99190290764859,1.342880238912137,0.14605501201654458,True,225
2017-01-25,2018-01-24,251,251,2018-04-01,67,2019-06-08,False,0.008280212626687766,0.017209042206933037,6.000198787930534,-0.0021357709931333507,-6.62588484355669e-05,0.0009358056163367901,0.0009381483819543085,0.5777693270369916,9.035084750649993,1.6414824349142116,0.14558123569721032,True,250
2016-12-19,2018-01-24,276,276,2018-01-25,1,2019-06-08,False,0.007698999329130972,0.01635978702490873,5.990912422052191,-0.0032885882674767,0.00013886421207653194,-0.0017525566486350037,0.0017580495089929613,0.5000656789600024,6.5908873596290665,-1.4917263034106583,0.14192586864612164,True,275
2016-11-14,2018-01-24,301,301,2018-01-27,3,2019-06-08,False,0.011494316850823907,0.03976791528000746,5.981797273117499,-0.0003310574139964034,-7.160260174320824e-05,0.0002050995198847997,0.0002172389137179889,0.9,6.0,1.9066793933247081,0.2285898564376242,True,300
