tc_true,t1,t2,dt,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,check_pass,RMSE,A,B,C1,C2,C,m,omega,phi,optimizer_success
2015-04-15,2012-07-18,2015-02-23,645,646,2016-02-09,351,2016-08-20,True,0.023028984274812245,7.978602714852865,-1.1455910049557736,-0.00654559219762596,0.018407348482099878,0.019536510828678865,0.1,6.0,1.9124483351091208,True
2015-04-15,2012-07-04,2015-02-23,655,656,2016-03-06,377,2016-08-20,True,0.023519711361453984,8.132387898773807,-1.2214817246982277,-0.011635477844991318,0.0157650051791621,0.019593869780630154,0.1,6.0,2.206610219298207,True
2015-04-15,2012-06-20,2015-02-23,665,666,2016-04-29,431,2016-08-20,True,0.024584005593867697,8.446585328401527,-1.374809948578603,-0.018456273903039326,0.007221923408712139,0.019818935998315218,0.1,6.0,2.7686094808502824,True
2015-04-15,2012-06-06,2015-02-23,675,676,2016-07-30,523,2016-08-20,True,0.025646961556729544,8.995525935188162,-1.6393729356778233,-0.018686548543077712,-0.009409678695201096,0.020921977669420288,0.1,6.0,-2.675106211528347,True
2015-04-15,2012-05-22,2015-02-23,685,686,2016-08-20,544,2016-08-20,True,0.026577544958753786,9.20977413505261,-1.7444986267483586,-0.017313746028898583,-0.014273758230905431,0.022438938824898606,0.1,6.0,-2.4521392015807746,True
2015-04-15,2012-05-07,2015-02-23,695,696,2016-08-20,544,2016-08-20,True,0.02660479773245723,9.241356964457342,-1.7605370661232425,-0.017367422306572955,-0.014863363436758537,0.022859285426889846,0.1,6.0,-2.433730263400805,True
2015-04-15,2012-04-20,2015-02-23,705,706,2016-08-20,544,2016-08-20,True,0.026555776533734206,9.206428031575712,-1.742809746162736,-0.017337477295233272,-0.0141978117033989,0.022409060134862865,0.1,6.0,-2.4554278638391356,True
2015-04-15,2012-04-04,2015-02-23,715,716,2016-08-20,544,2016-08-20,True,0.026541812187968916,9.168919059612909,-1.72378099637556,-0.017329311823833293,-0.013473295682874753,0.02195073449444961,0.1,6.0,-2.480731369782385,True
2015-04-15,2012-03-21,2015-02-23,725,726,2016-07-04,497,2016-08-20,True,0.02721443734095031,8.871083930868014,-1.5808166770338674,-0.020460194256573916,-0.005316037053882006,0.021139531664040874,0.1,6.0,-2.8873900282658402,True
2015-04-15,2012-03-07,2015-02-23,735,736,2016-05-19,451,2016-08-20,True,0.027912414554106056,8.609688851724734,-1.4553118448722928,-0.020666148864325995,0.0032932800507674,0.02092690618259816,0.1,6.0,2.98356513261653,True
2015-04-15,2012-02-22,2015-02-23,745,746,2016-04-28,430,2016-08-20,True,0.02811594633575781,8.488189297843917,-1.3966536845233226,-0.01958478171469366,0.007448877455655256,0.02095350687024891,0.1,6.0,2.778148507870763,True
2015-04-15,2014-08-28,2015-03-02,125,126,2016-08-18,535,2016-08-20,True,0.022840065255789334,6.456390350490174,-0.005643369398036368,-0.0022533288167742717,-0.003064116586579765,0.0038034591114745235,0.6549299223984638,6.0,-2.204882998250552,True
2015-04-15,2014-08-14,2015-03-02,135,136,2016-08-19,536,2016-08-20,True,0.023247077948003524,6.913889808549565,-0.0030468039235366806,-1.6524221780761473e-05,0.0003561756584408341,0.0003565587603344244,0.9,9.616682498289707,1.6171565464084496,True
2015-04-15,2014-07-30,2015-03-02,145,146,2016-08-05,522,2016-08-20,True,0.023249923608056503,6.678276391601241,-0.002494726985612459,-0.00014615943265874838,-0.00015712246433245626,0.00021459275046709103,0.9,12.944161756607516,-2.320062230158952,True
2015-04-15,2014-07-16,2015-03-02,155,156,2016-04-07,402,2016-08-20,True,0.02304466584687879,10.758197541675994,-2.207800995496714,-0.008830785216171755,0.04201211641731539,0.04293018394319106,0.12723719634280828,7.973117300950153,1.777976380843133,True
2015-04-15,2014-07-02,2015-03-02,165,166,2016-05-08,433,2016-08-20,True,0.022676358763670704,15.663179900684796,-5.185605095194064,-0.06887147755281608,0.07304605077474857,0.10039425259493293,0.1,6.0,2.326787482824941,True
2015-04-15,2014-06-18,2015-03-02,175,176,2016-06-08,464,2016-08-20,True,0.022216256717179608,15.845994284085076,-5.244784594601989,-0.09643210570782879,0.04156505244661468,0.1050085929633175,0.1,6.0,2.7346263314223207,True
2015-04-15,2014-06-03,2015-03-02,185,186,2016-07-17,503,2016-08-20,True,0.021733044630704867,16.773180642032898,-5.688289908239072,-0.11564293476026788,-0.0020209309391368002,0.11566059191370384,0.1,6.0,-3.124118821294888,True
2015-04-15,2014-05-19,2015-03-02,195,196,2016-07-17,503,2016-08-20,True,0.021242013623736535,17.389034345326635,-6.012439223356196,-0.12019727151794624,0.0023142049851196944,0.12021954759968131,0.1,6.0,3.122341641763527,True
2015-04-15,2014-05-05,2015-03-02,205,206,2016-08-02,519,2016-08-20,True,0.020801314960676748,19.040166282905858,-6.860163852757311,-0.13377874942358525,-0.010316882679671124,0.13417597350332328,0.1,6.0,-3.064625999832552,True
2015-04-15,2014-04-16,2015-03-02,215,216,2016-08-13,530,2016-08-20,True,0.02037020506874369,8.782339342562299,-0.09444970630294061,-0.009496627440153206,-0.0008028130183903442,0.009530500589138425,0.5253381358442245,6.0,-3.057256528738036,True
2015-04-15,2014-04-02,2015-03-02,225,226,2016-08-16,533,2016-08-20,True,0.020162207195233282,20.3002298753229,-7.50127838256269,-0.14260007487505844,-0.026121714125168616,0.14497284333008478,0.1,6.0,-2.960419653553511,True
2015-04-15,2014-03-19,2015-03-02,235,236,2016-05-16,441,2016-08-20,True,0.01980517070664768,13.865367620752457,-3.8416243224186,-0.07143883379500138,0.05401354734839092,0.08955986975842863,0.11478336395645462,6.0,2.494211029171847,True
2015-04-15,2014-03-05,2015-03-02,245,246,2016-02-21,356,2016-08-20,True,0.019822136059076366,11.302313153820602,-2.9206107327347186,-0.003644815729238582,0.06382423054398878,0.0639282182313283,0.1,6.0,1.6278414529518483,True
2015-04-15,2014-02-19,2015-03-02,255,256,2015-12-22,295,2016-08-20,True,0.020419574603664933,9.141220193733917,-1.7886936566130613,0.024657493817746623,0.035292431069699204,0.043052847666347024,0.1,6.0,0.9609686595290965,True
2015-04-15,2014-02-04,2015-03-02,265,266,2015-12-03,276,2016-08-20,True,0.02028224270767651,8.684992826206315,-1.5487765179638695,0.02880304567631653,0.025795135474290853,0.03866528746005899,0.1,6.0,0.7303620328342276,True
2015-04-15,2014-01-21,2015-03-02,275,276,2015-10-26,238,2016-08-20,True,0.020458967942311064,7.930137404107547,-1.1500774601150159,0.03045021857099478,0.0069850067614159045,0.031241096819388102,0.1,6.0,0.22548992959736944,True
2015-04-15,2014-01-07,2015-03-02,285,286,2015-11-13,256,2016-08-20,True,0.021069115989734315,8.024928112188716,-1.1952807499088418,0.026502338651784224,0.016523204491251636,0.031231238218706193,0.1,6.0,0.5574926664635919,True
