t1,t2,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested,positive_bubble_confidence,event_date,tc_error_days,abs_tc_error_days,hit_pm_60d,hit_pm_120d,ci_bin
2020-04-09,2021-11-09,401,2022-07-28,261,2023-03-24,True,0.0237909265564026,0.2269692827512691,6.3523376864101815,-0.0011608183199173,-1.1937811169936496e-05,-9.367315629818746e-05,9.44307764788245e-05,0.9,6.0,-1.697554150880224,1.843919477106544,True,400,0.2692307692307692,2022-01-05,204,204,0,0,Medium CI
2020-11-13,2021-11-10,251,2022-05-03,174,2023-03-25,True,0.0118900561137465,0.0354847320313984,7.892908557763217,-1.010891213330119,-0.016495842466312,-0.0002420132065822,0.0164976176784875,0.1,6.0,-3.1269225422916347,1.0212496869050942,True,250,0.2692307692307692,2022-01-05,118,118,0,1,Medium CI
2020-10-09,2021-11-10,276,2023-03-20,495,2023-03-25,True,0.0181313407941564,0.0907337632423003,6.572420069480724,-0.0014961399441937,1.8830513617027484e-05,0.0001451813933324,0.0001463974904601,0.9,6.0,1.4418130500491306,1.5329565481184038,True,275,0.2692307692307692,2022-01-05,439,439,0,0,Medium CI
2020-09-04,2021-11-10,301,2022-09-14,308,2023-03-25,True,0.018455682650817,0.1025242788544082,9.335833423613837,-1.765559945695136,0.0194945424632672,-0.0122999644568815,0.0230505165124922,0.1,6.0,-0.5628622330503387,1.2765874065759646,True,300,0.2692307692307692,2022-01-05,252,252,0,0,Medium CI
2020-07-31,2021-11-10,326,2022-07-03,235,2023-03-25,True,0.0189817163746315,0.1174596114277872,8.641746627751958,-1.4106057065419226,-0.0014499736080639,-0.0207164568357575,0.0207671376769136,0.1,6.018185847223973,-1.6406737603238246,1.1286606899843084,True,325,0.2692307692307692,2022-01-05,179,179,0,0,Medium CI
2020-06-26,2021-11-10,351,2023-03-13,488,2023-03-25,True,0.0191477525899024,0.1286893866646841,10.22328574613218,-2.166851336293123,0.015321159923435,0.0074261399393005,0.0170260240748551,0.1,10.724186018997267,0.4513314727681971,1.1867289431356918,True,350,0.2692307692307692,2022-01-05,432,432,0,0,Medium CI
2020-05-20,2021-11-10,376,2023-03-24,499,2023-03-25,True,0.0197330276094819,0.1464115343673522,6.524461949280461,-0.0012642786136268,-8.918254635450134e-06,-7.356391353793932e-05,7.410252789723263e-05,0.9,11.35106351204687,-1.6914389736385331,1.3527443346404078,True,375,0.2692307692307692,2022-01-05,443,443,0,0,Medium CI
2020-04-14,2021-11-10,401,2022-08-24,287,2023-03-25,True,0.0237355313187315,0.225913554239976,6.375976348250492,-0.0011904022646306,-5.690056003431333e-05,6.399580883386763e-05,8.563373914830197e-05,0.9,6.581258274562586,2.2975730488807264,1.9010012902308733,True,400,0.2692307692307692,2022-01-05,231,231,0,0,Medium CI
2020-11-16,2021-11-11,251,2022-05-03,173,2023-03-26,True,0.0118767849087204,0.0354055629617706,7.890780207162027,-1.009764369992332,-0.0164123974329592,-0.0001066729126924,0.0164127440913367,0.1,6.0,-3.135093212476935,1.0253864967907476,True,250,0.2692307692307692,2022-01-05,118,118,0,1,Medium CI
2020-10-12,2021-11-11,276,2023-03-21,495,2023-03-26,True,0.0181302319533652,0.0907226657484605,6.591741849474764,-0.001550539977604,7.967853804708276e-06,0.0001482459396212,0.0001484599114523,0.9,6.0,1.5171004576812512,1.5666249182379597,True,275,0.2692307692307692,2022-01-05,440,440,0,0,Medium CI
2020-09-07,2021-11-11,301,2022-09-20,313,2023-03-26,True,0.0184722322179389,0.1027082322971519,9.40636333215492,-1.8015395248807096,0.0206750935639464,-0.010445493855455,0.0231639339440063,0.1,6.0,-0.4678157730750671,1.2962245023057053,True,300,0.2692307692307692,2022-01-05,258,258,0,0,Medium CI
2020-08-03,2021-11-11,326,2023-03-21,495,2023-03-26,True,0.0189945354505817,0.1176183148965903,10.31917761931594,-2.2153143852815065,-0.0158883625674274,-0.0058863097796889,0.0169436922746045,0.1,10.201325091386822,-2.78679119654902,1.2816537855208832,True,325,0.2692307692307692,2022-01-05,440,440,0,0,Medium CI
2020-06-29,2021-11-11,351,2023-03-11,485,2023-03-26,True,0.0191552575370086,0.128790285849503,10.232280421685722,-2.1719531544269164,0.0115378041234906,0.0123736796772988,0.0169182999367086,0.1,10.783498225854112,0.8203410105669271,1.190512782201791,True,350,0.2692307692307692,2022-01-05,430,430,0,0,Medium CI
2020-05-22,2021-11-11,376,2023-03-24,498,2023-03-26,True,0.0195948529978507,0.1443683072667758,7.390473278156411,-0.1657919228692605,-0.0024962956597103,0.0028507088699212,0.0037891995304729,0.317918037296941,10.981669009281696,2.290008731746412,1.2666677476956938,True,375,0.2692307692307692,2022-01-05,443,443,0,0,Medium CI
2020-04-15,2021-11-11,401,2022-08-07,269,2023-03-26,True,0.0236774713529874,0.2248096825182879,6.366139982644555,-0.0011902685244518,3.166372369610196e-05,8.190477024883996e-05,8.781220181625302e-05,0.9,6.443229107254548,1.2019017930706457,1.893341776239992,True,400,0.2692307692307692,2022-01-05,214,214,0,0,Medium CI
2020-11-17,2021-11-12,251,2022-04-29,168,2023-03-27,True,0.0118910830996028,0.035490862177697,7.868255988790006,-0.9981679773081252,-0.0163688405211363,0.0011256699170152,0.0164075005033816,0.1,6.0,3.072931685610522,1.0139346301837158,True,250,0.2692307692307692,2022-01-05,114,114,0,1,Medium CI
2020-10-13,2021-11-12,276,2023-03-25,498,2023-03-27,True,0.0181063582202165,0.0904838974076693,6.616031153607067,-0.0016141343830294,-8.03859411164636e-06,0.0001520593303422,0.0001522716616426,0.9,6.0,1.6236120149784852,1.5900539525375643,True,275,0.2692307692307692,2022-01-05,444,444,0,0,Medium CI
2020-09-08,2021-11-12,301,2022-09-15,307,2023-03-27,True,0.0184436330184209,0.1023904472743749,9.407741763338,-1.8040393791989864,0.0201168781005285,-0.0112776138619729,0.0230623797326141,0.1,6.0,-0.5109484447799559,1.303738960820658,True,300,0.2692307692307692,2022-01-05,253,253,0,0,Medium CI
2020-08-04,2021-11-12,326,2022-07-16,246,2023-03-27,True,0.0189975970827503,0.1176562345434391,8.743559318495748,-1.4614334544437866,0.0194701221976093,0.0054013842560108,0.0202054599123831,0.1,6.300378146186872,0.2706138578676004,1.148004758329408,True,325,0.2692307692307692,2022-01-05,192,192,0,0,Medium CI
2020-06-30,2021-11-12,351,2023-02-21,466,2023-03-27,True,0.0191729964012564,0.1290289306419102,10.136823018694937,-2.127854761089506,0.0108638390908211,-0.013006393007264,0.0169466592238901,0.1,10.565935273823996,-0.8749166768041506,1.1883652372749656,True,350,0.2692307692307692,2022-01-05,412,412,0,0,Medium CI
2020-05-25,2021-11-12,376,2023-03-03,476,2023-03-27,True,0.0193794100294905,0.1412111364422612,10.203700695813277,-2.15991132932335,0.014264757700781,-0.0086476769963278,0.0166812958038279,0.1,10.592358310361355,-0.5449853819909198,1.2224003779179693,True,375,0.2692307692307692,2022-01-05,422,422,0,0,Medium CI
2020-04-16,2021-11-12,401,2023-03-13,486,2023-03-27,True,0.0233805438019462,0.2192065812183656,6.549193522319886,-0.0013548467823661,-2.580928098590616e-05,-4.4137256929448285e-05,5.112940870248342e-05,0.9,11.297396016373956,-2.0999274559368954,2.1109773366017444,True,400,0.2692307692307692,2022-01-05,432,432,0,0,Medium CI
2020-10-14,2021-11-15,276,2023-03-28,498,2023-03-30,True,0.0181114646695068,0.0905349420830434,6.639535660612855,-0.0016754943298139,-2.3343462763539572e-05,0.0001546965180925,0.0001564478506204,0.9,6.0,1.7205648252138048,1.6064404111364894,True,275,0.2307692307692307,2022-01-05,447,447,0,0,Medium CI
2020-09-09,2021-11-15,301,2022-09-30,319,2023-03-30,True,0.018458897326458,0.1025599980431252,9.559815982327423,-1.8807612592166008,0.0224773608803953,-0.0067826856364744,0.0234784278986214,0.1,6.0,-0.2930673146295293,1.335098803135106,True,300,0.2307692307692307,2022-01-05,268,268,0,0,Medium CI
2020-08-05,2021-11-15,326,2022-07-20,247,2023-03-30,True,0.0190071228433177,0.1177742543225969,8.782077148658562,-1.480820858675865,0.0121069618725731,0.0159407007851219,0.0200171043686325,0.1,6.395433521214594,0.921242905719976,1.1567280862356435,True,325,0.2307692307692307,2022-01-05,196,196,0,0,Medium CI
2020-07-01,2021-11-15,351,2023-03-11,481,2023-03-30,True,0.0191856657534537,0.1291995094115404,10.267989491464112,-2.1903616175045664,-0.004581546057401,0.0160639915103144,0.0167045618775093,0.1,10.938584190891168,1.8486259576015045,1.1987251500323504,True,350,0.2307692307692307,2022-01-05,430,430,0,0,Medium CI
2020-05-26,2021-11-15,376,2023-01-06,417,2023-03-30,True,0.0192591403827585,0.1394638475943332,9.858400783957906,-1.9971185852228777,0.0148823491706489,-0.008520864892995,0.0171490365724081,0.1,9.76172100872267,-0.5199898696485415,1.1929925604606375,True,375,0.2307692307692307,2022-01-05,366,366,0,0,Medium CI
2020-04-17,2021-11-15,401,2023-03-25,495,2023-03-30,True,0.0231302034037997,0.2145375301099617,6.560159667948264,-0.0013627214099979,3.797106873427537e-05,3.373229300776976e-05,5.0790448436542646e-05,0.9,11.696623856065342,0.7263514423954073,2.0644625900075915,True,400,0.2307692307692307,2022-01-05,444,444,0,0,Medium CI
2020-11-19,2021-11-16,251,2022-04-28,163,2023-03-31,True,0.011902909614092,0.0355614935775923,7.864692342064477,-0.996467623993564,-0.0162840296073554,0.0014363698820022,0.0163472559988259,0.1,6.0,3.053613082528068,1.0159377044330125,True,250,0.2692307692307692,2022-01-05,113,113,0,1,Medium CI
2020-10-15,2021-11-16,276,2023-03-27,496,2023-03-31,True,0.0181199146435084,0.0906194406458971,6.656809369282998,-0.0017282771578186,-3.093859012201909e-05,0.000157283610195,0.0001602976306584,0.9,6.0,1.7650223388863322,1.6172514378901726,True,275,0.2692307692307692,2022-01-05,446,446,0,0,Medium CI
2020-09-10,2021-11-16,301,2022-09-24,312,2023-03-31,True,0.0183985453289217,0.1018904475363372,9.558770963739477,-1.8822668878129365,0.0220778926653557,-0.0078567277350774,0.023434195425619,0.1,6.0,-0.3418893129462849,1.3386896467794376,True,300,0.2692307692307692,2022-01-05,262,262,0,0,Medium CI
2020-08-06,2021-11-16,326,2022-07-13,239,2023-03-31,True,0.0190038572772628,0.1177337888011519,8.747742965422681,-1.4644575353652245,0.0195611598996129,0.0046898645192959,0.0201155115726042,0.1,6.297676460034026,0.235312278059158,1.156020021671702,True,325,0.2692307692307692,2022-01-05,189,189,0,0,Medium CI
2020-07-02,2021-11-16,351,2023-01-07,417,2023-03-31,True,0.0192056376978407,0.1294686383026335,9.87227691087397,-2.003866013314836,0.0147353157089986,0.0088419045748006,0.0171845513631791,0.1,9.924231139581437,0.5404551855520764,1.1749884845516585,True,350,0.2692307692307692,2022-01-05,367,367,0,0,Medium CI
2020-05-27,2021-11-16,376,2023-01-03,413,2023-03-31,True,0.0191848363459338,0.13838978755322,9.848485129473648,-1.9928608359307003,0.0157493743865325,-0.0067849851496764,0.017148726397272,0.1,9.786762759810104,-0.4067813077689809,1.1874245953255618,True,375,0.2692307692307692,2022-01-05,363,363,0,0,Medium CI
2020-04-20,2021-11-16,401,2023-03-31,500,2023-03-31,True,0.023031093845727,0.2127029447760053,6.56469275151269,-0.0013657572401284,-2.060209411425555e-05,4.6499262044606666e-05,5.085889944331907e-05,0.9,11.875252681948435,1.987866336368664,2.0351958271537227,True,400,0.2692307692307692,2022-01-05,450,450,0,0,Medium CI
2020-10-16,2021-11-17,276,2023-03-28,496,2023-04-01,True,0.0181731924606708,0.0911531190826728,6.669070550020023,-0.0017608337769441,-3.832143700232951e-05,0.0001574832183311,0.0001620786740748,0.9,6.0,1.8094938256167177,1.6296102374310593,True,275,0.2307692307692307,2022-01-05,447,447,0,0,Medium CI
2020-09-11,2021-11-17,301,2022-09-20,307,2023-04-01,True,0.018365182380743,0.1015212570872647,9.565232961116893,-1.887088553516301,0.0218688074317138,-0.0084505888866053,0.0234447689478015,0.1,6.0,-0.368746707707856,1.341513578656428,True,300,0.2307692307692307,2022-01-05,258,258,0,0,Medium CI
2020-08-07,2021-11-17,326,2022-07-05,230,2023-04-01,True,0.0190074317630693,0.117778082686242,8.698424233408948,-1.4405005183278423,0.0163235187522495,-0.0120134518525432,0.0202677154575551,0.1,6.174149351465208,-0.6344545899293966,1.1511488649145822,True,325,0.2307692307692307,2022-01-05,181,181,0,0,Medium CI
2020-07-03,2021-11-17,351,2023-01-25,434,2023-04-01,True,0.0192054437643616,0.1294660236353061,10.00465994011027,-2.067332059666511,-0.0168694900631807,0.0013428040459664,0.0169228489828875,0.1,10.267964302536615,3.0621605704985813,1.1897409518089828,True,350,0.2307692307692307,2022-01-05,385,385,0,0,Medium CI
2020-05-28,2021-11-17,376,2023-01-25,434,2023-04-01,True,0.0191152159549759,0.1373871968580183,10.006046647470116,-2.0680889026630966,-0.0165684802114712,0.003364827885581,0.0169067029079445,0.1,10.2489676096439,2.941231466958196,1.1935212683919787,True,375,0.2307692307692307,2022-01-05,385,385,0,0,Medium CI
2020-04-21,2021-11-17,401,2023-04-01,500,2023-04-01,True,0.0229569114741139,0.2113349335565519,6.565742173012461,-0.0013666448359472,-4.110943161870042e-05,3.052918604417652e-05,5.120563024250896e-05,0.9,11.950994059627202,2.502823661930365,2.009909152009301,True,400,0.2307692307692307,2022-01-05,451,451,0,0,Medium CI
2020-10-19,2021-11-18,276,2023-03-29,496,2023-04-02,True,0.0181853255560561,0.0912748741000107,6.682700448151,-0.0017980785074157,-4.629575147710971e-05,0.0001588525165466,0.0001654612299544,0.9,6.0,1.8543802162719447,1.6300602635832198,True,275,0.2307692307692307,2022-01-05,448,448,0,0,Medium CI
2020-09-14,2021-11-18,301,2022-09-15,301,2023-04-02,True,0.018308761573339,0.1008984358551627,9.54902876141156,-1.8802199143143723,0.0214090086709229,-0.0095866611349684,0.0234574023282282,0.1,6.0,-0.4210115009907622,1.3359108623121378,True,300,0.2307692307692307,2022-01-05,253,253,0,0,Medium CI
2020-08-10,2021-11-18,326,2022-07-27,251,2023-04-02,True,0.0190162264598697,0.1178870992200146,8.853603339298763,-1.5170436343337474,-0.0087658337119822,0.017642039720893,0.0196997818815258,0.1,6.556433659616557,2.031938322094103,1.174543169584852,True,325,0.2307692307692307,2022-01-05,203,203,0,0,Medium CI
2020-07-06,2021-11-18,351,2022-11-24,371,2023-04-02,True,0.0192089687124386,0.129513552127402,9.597257981020904,-1.8733444170359064,0.0025593838956637,0.0173656500418892,0.0175532403647518,0.1,9.191155928494158,1.4244677675958826,1.1611549997179789,True,350,0.2307692307692307,2022-01-05,323,323,0,0,Medium CI
2020-05-29,2021-11-18,376,2022-10-21,337,2023-04-02,True,0.0190981658220622,0.1371422166003864,9.374690423165385,-1.766192730063005,-0.0168688527992785,-0.0062926532560679,0.0180043239185711,0.1,8.612079500854053,-2.784546836642703,1.139077424801489,True,375,0.2307692307692307,2022-01-05,289,289,0,0,Medium CI
2020-04-22,2021-11-18,401,2023-04-02,500,2023-04-02,True,0.0226615661081235,0.2059321779676144,6.5649354236787545,-0.0013624460845087,-4.4193418432447046e-05,2.8150972109524096e-05,5.239785743192706e-05,0.9,11.959780114841656,2.5744144150499397,1.956703900094101,True,400,0.2307692307692307,2022-01-05,452,452,0,0,Medium CI
2020-10-20,2021-11-19,276,2023-03-30,496,2023-04-03,True,0.0181876010837566,0.0912977179581946,12.489189479334009,-3.361009981839759,-0.0177473466155424,0.0363025308483218,0.0404084404287713,0.1,6.0,2.025503210175267,1.3862656523308412,True,275,0.2692307692307692,2022-01-05,449,449,0,0,Medium CI
2020-09-15,2021-11-19,301,2022-10-12,327,2023-04-03,True,0.0182459433884479,0.1002072494904691,9.832012271289846,-2.022975981226123,0.0244709702027438,-0.0011100394344837,0.0244961337808578,0.1,6.0,-0.0453304058318876,1.3763913381349933,True,300,0.2692307692307692,2022-01-05,280,280,0,0,Medium CI
2020-08-11,2021-11-19,326,2022-07-25,248,2023-04-03,True,0.0190067949665519,0.1177701910975776,8.843855291775567,-1.5124579428846678,-0.0030790485041082,0.019525160593524,0.0197664472248696,0.1,6.51056626456311,1.727204733862455,1.175265333984263,True,325,0.2692307692307692,2022-01-05,201,201,0,0,Medium CI
2020-07-07,2021-11-19,351,2022-11-25,371,2023-04-03,True,0.0191737374011473,0.1290389042807825,9.606953691709556,-1.8781856079094132,0.0025485967768162,0.0173309586864039,0.0175173478163973,0.1,9.188080255806364,1.4247882269551289,1.166931531776503,True,350,0.2692307692307692,2022-01-05,324,324,0,0,Medium CI
2020-06-02,2021-11-19,376,2022-12-02,378,2023-04-03,True,0.0190157353119986,0.1359609192354527,9.65245118432952,-1.8996850423269784,-0.0162023389069363,0.006662803980843,0.0175188111166929,0.1,9.378212563680606,2.751447311784883,1.1562637249917316,True,375,0.2692307692307692,2022-01-05,331,331,0,0,Medium CI
2020-04-23,2021-11-19,401,2023-04-03,500,2023-04-03,True,0.0224800706659909,0.2026467844363267,6.564213195522815,-0.001358578312695,-4.512241051741832e-05,2.8499099019999963e-05,5.336881651165019e-05,0.9,11.958279932470557,2.578264756146372,1.9158914495657176,True,400,0.2692307692307692,2022-01-05,453,453,0,0,Medium CI
2020-02-11,2021-11-19,451,2022-07-07,230,2023-04-03,True,0.0514444154529132,1.193584074462664,8.71893522712617,-1.4514737339362376,-0.0005392817368125,-0.0211355585990788,0.0211424374679637,0.1,6.0,-1.5963061684037698,1.144202457053178,True,450,0.2692307692307692,2022-01-05,183,183,0,0,Medium CI
2020-10-21,2021-11-22,276,2023-04-03,497,2023-04-06,True,0.0181892698613956,0.091314472513027,12.579265228970565,-3.406323734713076,-0.0195625498709198,0.0359680180863459,0.0409437624371764,0.1,6.0,2.0689344105895624,1.3865863532284866,True,275,0.3076923076923077,2022-01-05,453,453,0,0,Medium CI
2020-09-16,2021-11-22,301,2022-11-08,351,2023-04-06,True,0.018142222436457,0.099071210715099,10.133781759259328,-2.174965198190438,0.0245768933202654,0.0078873292941856,0.0258115022552084,0.1,6.0,0.310541421411448,1.4043901672761412,True,300,0.3076923076923077,2022-01-05,307,307,0,0,Medium CI
2020-08-12,2021-11-22,326,2022-07-28,248,2023-04-06,True,0.0189504514752159,0.1170729932233313,8.868903036842788,-1.5251811651872738,-0.0038088483435675,0.0194246818982537,0.0197945849300419,0.1,6.508159511509346,1.76442264193638,1.1839049740052174,True,325,0.3076923076923077,2022-01-05,204,204,0,0,Medium CI
2020-07-08,2021-11-22,351,2023-03-09,472,2023-04-06,True,0.0191548441095648,0.1287847265544673,10.298927549629692,-2.207029133133384,-0.0091182184109612,0.0136931015462822,0.0164512290406154,0.1,10.986814011372669,2.1582670671990702,1.2210626422414987,True,350,0.3076923076923077,2022-01-05,428,428,0,0,Medium CI
2020-06-03,2021-11-22,376,2023-01-24,428,2023-04-06,True,0.0190113542645145,0.1358982782050487,10.003431203435872,-2.0668821425481383,-0.0166319535892052,-0.0033891741937663,0.0169737556807316,0.1,10.313300351779157,-2.940570059193948,1.1807014608826114,True,375,0.3076923076923077,2022-01-05,384,384,0,0,Medium CI
2020-04-24,2021-11-22,401,2023-04-06,500,2023-04-06,True,0.0223439104817613,0.2001993845824037,6.56502163598301,-0.001355504000373,-5.154507044311755e-05,1.639937052125607e-05,5.409097559186183e-05,0.9,11.989893584618311,2.8335633686712893,1.8810622590118495,True,400,0.3076923076923077,2022-01-05,456,456,0,0,Medium CI
2020-03-18,2021-11-22,426,2022-11-25,368,2023-04-06,True,0.0291366587405809,0.3616505199727209,6.521946939700594,-0.0014986966063461,5.459327168938526e-05,-1.194897461860767e-06,5.4606346642999256e-05,0.9,13.0,-0.0218837720023727,1.900070692866828,True,425,0.3076923076923077,2022-01-05,324,324,0,0,Medium CI
2020-02-12,2021-11-22,451,2022-07-13,233,2023-04-06,True,0.0505046442398267,1.150374309495949,8.762366472800263,-1.4732561891815108,0.0013825333759284,-0.0207287851473864,0.0207748389216875,0.1,6.0,-1.5041986559128475,1.1819234754238583,True,450,0.3076923076923077,2022-01-05,189,189,0,0,Medium CI
2020-11-26,2021-11-23,251,2022-04-29,157,2023-04-07,True,0.0120024166678034,0.0361585594727591,7.849049538556427,-0.9873351498902438,-0.0161787294501936,0.0015762794718301,0.0162553358499871,0.1,6.0,3.04447006337566,1.012319030708745,True,250,0.3076923076923077,2022-01-05,114,114,0,1,Medium CI
2020-10-22,2021-11-23,276,2023-04-04,497,2023-04-07,True,0.0181778419310789,0.0911997666868761,12.519853309886594,-3.3748731911695367,-0.0191616358422929,0.035662073801419,0.040483969617251,0.1,6.0,2.0638455821921444,1.3893866399782078,True,275,0.3076923076923077,2022-01-05,454,454,0,0,Medium CI
2020-09-17,2021-11-23,301,2022-12-04,376,2023-04-07,True,0.0179872062067857,0.0973854157247546,10.441403978145589,-2.3292975948149386,0.0219725017391921,0.0163794986127778,0.0274058170373516,0.1,6.0,0.6405855866476564,1.4165469515956617,True,300,0.3076923076923077,2022-01-05,333,333,0,0,Medium CI
2020-08-13,2021-11-23,326,2022-07-06,225,2023-04-07,True,0.0188403340152971,0.1157163685733964,8.721657110255572,-1.4533796500242655,0.0010809203430695,-0.0205874376520825,0.020615794378739,0.1,6.0214045921355455,-1.518340612850626,1.170795896504786,True,325,0.3076923076923077,2022-01-05,182,182,0,0,Medium CI
2020-07-09,2021-11-23,351,2023-02-03,437,2023-04-07,True,0.0191649700881212,0.1289209235459827,10.065531479742084,-2.0963577161038915,-0.0144667101593377,-0.0085561938194796,0.016807562450004,0.1,10.339294986404376,-2.607490905072283,1.2063400085628957,True,350,0.3076923076923077,2022-01-05,394,394,0,0,Medium CI
2020-06-04,2021-11-23,376,2022-12-29,401,2023-04-07,True,0.0190094183304434,0.1358706024584358,9.81753042864253,-1.978043999193436,0.0153430406021674,-0.0079499622115244,0.0172803586214067,0.1,9.788458885184092,-0.4780601940378977,1.169415579837694,True,375,0.3076923076923077,2022-01-05,358,358,0,0,Medium CI
2020-04-27,2021-11-23,401,2023-04-07,500,2023-04-07,True,0.0221453111075071,0.1966563364233592,6.562579284786877,-0.0013471948890562,-3.700042469484671e-05,4.13462562630935e-05,5.54846315169563e-05,0.9,11.907757895485576,2.3007820261781657,1.8351443615766212,True,400,0.3076923076923077,2022-01-05,457,457,0,0,Medium CI
2020-02-13,2021-11-23,451,2022-07-22,241,2023-04-07,True,0.0494591536883013,1.1032397554869189,8.814164930672526,-1.498838231630342,0.0037672123442897,-0.0201003248835529,0.0204503043808972,0.1,6.0,-1.3855252065283363,1.2215288696227693,True,450,0.3076923076923077,2022-01-05,198,198,0,0,Medium CI
2020-11-27,2021-11-24,251,2022-04-30,157,2023-04-08,True,0.0120947519141567,0.0367170389901147,7.848824812172101,-0.9868089890598426,-0.0161937574247428,0.0013102655399285,0.0162466789011335,0.1,6.0,3.060856764227248,1.0123186765993852,True,250,0.3076923076923077,2022-01-05,115,115,0,1,Medium CI
2020-10-23,2021-11-24,276,2023-04-05,497,2023-04-08,True,0.0181553097273731,0.090973814877931,12.453981604792611,-3.3399982780888937,-0.0187114137178015,0.0352918051370425,0.0399453190392781,0.1,6.0,2.058304368063878,1.3935709942236625,True,275,0.3076923076923077,2022-01-05,455,455,0,0,Medium CI
2020-09-18,2021-11-24,301,2022-11-16,357,2023-04-08,True,0.0178459952211107,0.0958623431750038,10.277554183029702,-2.2490311515317805,0.0244849355826274,0.0112802116379379,0.0269583984146329,0.1,6.0,0.4317163967317303,1.3904332130199355,True,300,0.3076923076923077,2022-01-05,315,315,0,0,Medium CI
2020-08-14,2021-11-24,326,2022-07-17,235,2023-04-08,True,0.0187754296405447,0.1149204631689775,8.800973145852028,-1.4929096395413015,0.0146734705337035,-0.0143743403911363,0.0205409931401507,0.1,6.11571681351,-0.7751006724718641,1.1884056759123212,True,325,0.3076923076923077,2022-01-05,193,193,0,0,Medium CI
2020-07-10,2021-11-24,351,2023-03-17,478,2023-04-08,True,0.0191780605908052,0.1290971008166339,10.32945600094734,-2.2204929546853247,-0.0127499407052913,0.0104521802827033,0.0164866327869148,0.1,11.01445572418932,2.4549049757322097,1.2227970807019506,True,350,0.3076923076923077,2022-01-05,436,436,0,0,Medium CI
2020-06-05,2021-11-24,376,2023-03-14,475,2023-04-08,True,0.0190136994586391,0.1359318084308984,10.302860334626482,-2.207541427536457,-0.0142918435378268,0.0084562307109994,0.0166061623967541,0.1,11.046587816938002,2.6073115652105776,1.203403949085029,True,375,0.3076923076923077,2022-01-05,433,433,0,0,Medium CI
2020-04-28,2021-11-24,401,2023-04-08,500,2023-04-08,True,0.02203692142851,0.1947359883245763,6.560863430189111,-0.0013408990133031,-2.0426223270000887e-05,5.270320490281729e-05,5.65230785087319e-05,0.9,11.851701815888012,1.9405421706992323,1.8014908343827432,True,400,0.3076923076923077,2022-01-05,458,458,0,0,Medium CI
2020-02-14,2021-11-24,451,2022-07-31,249,2023-04-08,True,0.0483541057423064,1.054491913504306,8.872778544570552,-1.5276847395466746,0.0063054554932806,-0.0191205023728813,0.0201333648446826,0.1,6.0,-1.252252069434195,1.2646377057286784,True,450,0.3076923076923077,2022-01-05,207,207,0,0,Medium CI
2020-11-30,2021-11-25,251,2022-05-06,162,2023-04-09,True,0.0121544085115891,0.0370801412129145,7.889207501356836,-1.0079140250192435,-0.0162005322622001,-0.0006251160088967,0.0162125881833581,0.1,6.0,-3.103025646493692,1.0361434518454835,True,250,0.3461538461538461,2022-01-05,121,121,0,0,Medium CI
2020-10-26,2021-11-25,276,2023-04-07,498,2023-04-09,True,0.0181410892272728,0.090831356665117,12.428577728695112,-3.325972418956367,-0.0188201676654443,0.0349295668014408,0.0396771136537394,0.1,6.0,2.0650026415488787,1.397099449648308,True,275,0.3461538461538461,2022-01-05,457,457,0,0,Medium CI
2020-09-21,2021-11-25,301,2023-01-14,415,2023-04-09,True,0.0177434961597221,0.0947643284469929,10.97982863078778,-2.5992720519583377,0.0129398566433268,0.027568735594037,0.0304544754051646,0.1,6.0,1.1319539786341717,1.4224904645254766,True,300,0.3461538461538461,2022-01-05,374,374,0,0,Medium CI
2020-08-17,2021-11-25,326,2022-07-18,235,2023-04-09,True,0.0187467320547011,0.1145694278502278,8.808221361467584,-1.4968597043558982,0.0090926171283119,-0.018600253534756,0.0207037464677115,0.1,6.057128843266644,-1.1161135082947862,1.1936179595895915,True,325,0.3461538461538461,2022-01-05,194,194,0,0,Medium CI
2020-07-13,2021-11-25,351,2023-03-08,468,2023-04-09,True,0.0191778242592794,0.1290939191052526,10.26649403001635,-2.190589883158661,0.0084749185250646,0.0142623696012298,0.0165903414867979,0.1,10.818736626246412,1.0346411242426623,1.2204758881324156,True,350,0.3461538461538461,2022-01-05,427,427,0,0,Medium CI
2020-06-08,2021-11-25,376,2023-03-18,478,2023-04-09,True,0.018934622277008,0.1348034902106371,10.326875059266216,-2.218668872802154,-0.0153179464855517,0.0062734403920703,0.0165528106038547,0.1,11.058030564875429,2.752882099147293,1.2121125796298065,True,375,0.3461538461538461,2022-01-05,437,437,0,0,Medium CI
2020-04-29,2021-11-25,401,2023-04-09,500,2023-04-09,True,0.0219896319150639,0.19390110861576,6.559941517139525,-0.0013367543407239,-9.92071279995552e-06,5.632917274256066e-05,5.71961208852527e-05,0.9,11.82036324005565,1.7451288307887118,1.7794947639178715,True,400,0.3461538461538461,2022-01-05,459,459,0,0,Medium CI
2020-03-23,2021-11-25,426,2022-12-14,384,2023-04-09,True,0.0272620493288154,0.3166114361164823,6.52822886106248,-0.0014757449638052,4.251769931586406e-05,2.154575656003301e-05,4.7665232411669125e-05,0.9,13.0,0.469031377446253,2.143427271061793,True,425,0.3461538461538461,2022-01-05,343,343,0,0,Medium CI
