t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2024-11-08,2026-03-04,325,326,481.0,2026-03-13,9,160.33333333333326,96.2,False,0.02266067391659143,0.16740300240743242,6.5347698491675885,-0.03554062566062851,-0.001359325195851969,0.0018792448602553103,0.0023193374555838127,0.33920934711310236,13.0,2.197012863447019,0.39983939900624504,True
2024-10-11,2026-03-04,345,346,509.0,2026-03-13,9,169.66666666666663,101.80000000000001,False,0.02266799621732305,0.17778796616796597,6.582948329154678,-0.06552570533915222,-0.0013899537297920482,0.002677185878951229,0.003016503870612251,0.26250296089512254,13.0,2.049673574235463,0.4386303432476521,True
2024-09-13,2026-03-04,365,366,537.0,2026-03-13,9,179.0,107.4,False,0.022366446874168475,0.18309440815365027,6.615382169126448,-0.08906467720258156,-0.0011497264359872808,0.003398101175174842,0.003587333616257715,0.2266667325851831,13.0,1.8970494951463477,0.4328906075097039,True
2024-08-16,2026-03-04,385,386,565.0,2026-03-13,9,188.33333333333326,113.0,False,0.0219040453480219,0.18519786020676515,6.614684167162069,-0.08857778694259691,-0.001150298196043219,0.003393670336276801,0.0035833202886632084,0.22725565112885934,13.0,1.8975969388991223,0.432126137977486,True
2024-07-18,2026-03-04,405,406,594.0,2026-03-13,9,198.0,118.80000000000001,False,0.02217708865112932,0.19968024398225984,6.585273647616154,-0.06681975284302788,-0.0010128335906712319,0.002268525275460933,0.0024843588323342266,0.2604368944555243,13.0,1.9907127059918672,0.5388274304955928,True
2024-06-20,2026-03-04,425,426,622.0,2026-03-13,9,207.33333333333326,124.4,False,0.02170408805296327,0.2006747286777935,6.5911647228511425,-0.07091380778598017,-0.001119473457658538,0.002438880135953365,0.0026835344491826195,0.2534156024681373,13.0,2.001118704394124,0.5151261879464041,True
2024-05-23,2026-03-04,445,446,650.0,2026-03-13,9,216.66666666666663,130.0,False,0.02141038919370246,0.20444852537991173,6.613776039988708,-0.08687062942708763,-0.0016466923943132751,0.0028439460467084617,0.0032862782837242916,0.23040578673692855,13.0,2.0956440603487936,0.4685097803051502,True
2024-04-22,2026-03-04,465,466,681.0,2026-03-13,9,227.0,136.20000000000002,False,0.021166247988574916,0.20877268512385488,6.627515465579702,-0.09695954430504866,-0.0019881719676124706,0.0030400785086920415,0.003632479196335647,0.21837314629175686,13.0,2.1499692882480366,0.44837698163806355,True
2024-03-21,2026-03-04,485,486,713.0,2026-03-31,27,237.66666666666663,142.6,False,0.020947097475603464,0.21324751382908247,7.071996638511051,-0.43933617067230707,-0.00586981462597418,0.0025691473373730747,0.006407436444041529,0.1,13.0,2.7290244385525915,0.5274354314219225,True
2024-02-22,2026-03-04,505,506,741.0,2026-03-13,9,247.0,148.20000000000002,False,0.020514727258014866,0.2129521414421935,6.649094096480188,-0.1129398129144966,-0.002300581614970286,0.0031022133850508882,0.0038621760257047037,0.20251502799980758,13.0,2.208895599841271,0.4555425037087045,True
2024-01-25,2026-03-04,525,526,769.0,2026-03-13,9,256.33333333333326,153.8,False,0.020371757793049814,0.2182944791943887,6.606111769693061,-0.08192349324882135,-0.001986249887713772,0.002899236633796342,0.0035143650458069543,0.23628594558623894,13.0,2.1714481170069533,0.42369772273594203,True
