t2,total_fits,valid_fits,mean_tc,median_tc,mean_rmse,positive_bubble_confidence
2018-02-28,23,0,2018-05-05 17:44:20.869565184,2018-05-09,0.01884428503402074,0.0
2018-03-07,23,0,2018-06-04 12:31:18.260869632,2018-05-17,0.019902692897447352,0.0
2018-03-14,23,0,2018-06-11 09:23:28.695652096,2018-05-20,0.02014068700280058,0.0
2018-03-21,23,0,2018-06-15 07:18:15.652173824,2018-05-22,0.020366755948978254,0.0
2018-03-28,23,0,2018-07-01 12:31:18.260869632,2018-05-30,0.02112829683432841,0.0
2018-04-06,23,0,2018-07-31 17:44:20.869565184,2018-07-07,0.02144542471840406,0.0
2018-04-13,23,0,2018-08-19 04:10:26.086956544,2018-07-21,0.021430892522374255,0.0
2018-04-20,23,0,2018-09-13 00:00:00.000000000,2018-08-29,0.021171174667389412,0.0
2018-04-27,23,0,2018-09-18 08:20:52.173913088,2018-09-17,0.020933732088000825,0.0
2018-05-07,23,0,2018-10-15 10:26:05.217391360,2018-11-09,0.02062188607321675,0.0
2018-05-15,23,0,2018-10-27 22:57:23.478260992,2018-11-18,0.02037710022889976,0.0
2018-05-23,23,0,2018-11-06 08:20:52.173913088,2018-11-17,0.020154317101773112,0.0
2018-05-30,23,0,2018-11-04 19:49:33.913043456,2018-10-10,0.01986019847467285,0.0
2018-06-06,23,0,2018-11-09 22:57:23.478260992,2018-10-10,0.019630608147816704,0.0
2018-06-13,23,0,2018-11-21 03:07:49.565217280,2018-10-26,0.01940083558235232,0.0
2018-06-20,23,0,2018-11-28 15:39:07.826086912,2018-11-06,0.019274241153190538,0.0
2018-06-27,23,0,2018-12-15 12:31:18.260869632,2018-12-02,0.019161428839600227,0.0
2018-07-04,23,0,2018-12-25 08:20:52.173913088,2018-12-13,0.019072714802395176,0.0
2018-07-11,23,0,2018-12-28 15:39:07.826086912,2018-12-14,0.01893619501736154,0.0
2018-07-18,23,0,2018-12-15 08:20:52.173913088,2018-12-14,0.018815195549138016,0.0
2018-07-25,23,0,2018-12-19 12:31:18.260869632,2018-12-15,0.01859779693728724,0.0
2018-08-02,23,0,2018-12-27 03:07:49.565217280,2018-12-15,0.018405014802519548,0.0
2018-08-09,23,0,2018-12-27 22:57:23.478260992,2018-12-14,0.018217487513392593,0.0
2018-08-16,23,0,2018-12-17 08:20:52.173913088,2018-11-01,0.01814656729616038,0.0
2018-08-23,23,0,2018-12-30 16:41:44.347826176,2018-12-02,0.01802212992989298,0.0
2018-08-30,23,0,2018-12-21 04:10:26.086956544,2018-11-01,0.017855292865127003,0.0
2018-09-06,23,0,2018-12-23 17:44:20.869565184,2018-11-15,0.017792444335595795,0.0
2018-09-13,23,0,2018-12-29 06:15:39.130434816,2018-11-30,0.017884564311769456,0.0
2018-09-20,23,0,2019-01-05 01:02:36.521739008,2018-12-12,0.017862685029804082,0.0
2018-09-27,23,0,2019-01-19 01:02:36.521739008,2018-12-18,0.017770835524063566,0.0
2018-10-04,23,0,2019-01-06 02:05:13.043478272,2018-11-18,0.01767987448135818,0.0
2018-10-11,23,0,2019-01-08 06:15:39.130434816,2018-12-05,0.018123385623673507,0.0
2018-10-18,23,0,2019-01-09 13:33:54.782608640,2018-12-12,0.018990280422708714,0.0
2018-10-25,23,0,2019-01-05 01:02:36.521739008,2018-12-21,0.0202923401848062,0.0
2018-11-01,23,0,2018-12-15 06:15:39.130434816,2018-12-13,0.02110085863254857,0.0
2018-11-08,23,0,2018-12-11 22:57:23.478260992,2018-11-19,0.02117199374322536,0.0
2018-11-15,23,0,2018-12-30 16:41:44.347826176,2018-12-19,0.02126472592007467,0.0
2018-11-22,23,0,2019-01-05 06:15:39.130434816,2018-12-14,0.021715018423659235,0.0
2018-11-29,23,0,2019-01-19 07:18:15.652173824,2018-12-21,0.02187640897977332,0.0
2018-12-06,23,0,2019-02-03 17:44:20.869565184,2019-02-27,0.0221228166959569,0.0
2018-12-13,23,0,2019-02-23 04:10:26.086956544,2019-03-07,0.02277085774455689,0.0
2018-12-20,23,0,2019-02-22 01:02:36.521739008,2019-03-13,0.023304856673248976,0.0
2019-01-04,23,0,2019-03-13 17:44:20.869565184,2019-03-19,0.024549844806973725,0.0
2019-01-11,23,0,2019-03-12 16:41:44.347826176,2019-03-20,0.024626731299844475,0.0
2019-01-18,23,0,2019-03-13 17:44:20.869565184,2019-02-18,0.024576046068013554,0.0
2019-01-25,23,0,2019-04-08 20:52:10.434782720,2019-02-26,0.024419483876922297,0.0
2019-02-01,23,0,2019-04-27 04:10:26.086956544,2019-05-12,0.024146337930289172,0.0
2019-02-08,23,0,2019-07-12 14:36:31.304347904,2019-06-28,0.02378764485433089,0.0
2019-02-15,23,0,2019-09-01 17:44:20.869565184,2019-09-02,0.023324781135963056,0.0
2019-02-22,23,0,2019-09-05 13:33:54.782608640,2019-08-23,0.02324105224519979,0.0
2019-03-01,23,0,2019-09-04 07:18:15.652173824,2019-08-16,0.0233563281889702,0.0
2019-03-08,23,0,2019-09-14 07:18:15.652173824,2019-08-18,0.023204372401095016,0.0
2019-03-15,23,0,2019-09-12 19:49:33.913043456,2019-08-19,0.02313850294030051,0.0
2019-03-22,23,0,2019-09-20 05:13:02.608695552,2019-08-28,0.023243795503500864,0.0
2019-03-29,23,0,2019-10-01 03:07:49.565217280,2019-09-06,0.022953303533228518,0.0
2019-04-05,23,0,2019-10-13 13:33:54.782608640,2019-09-29,0.02331181339709345,0.0
2019-04-12,23,0,2019-10-24 02:05:13.043478272,2019-10-16,0.023326785127475696,0.0
2019-04-23,23,0,2019-11-09 13:33:54.782608640,2019-11-06,0.02327900833081806,0.0
2019-04-30,23,0,2019-11-19 18:46:57.391304448,2019-11-23,0.02326088619595565,0.0
2019-05-08,23,0,2019-11-28 11:28:41.739130368,2019-12-01,0.02296027331229315,0.0
2019-05-15,23,0,2019-12-02 09:23:28.695652096,2019-12-08,0.02262500599058427,0.0
2019-05-22,23,0,2019-12-07 03:07:49.565217280,2019-12-15,0.022335483064533635,0.0
2019-05-29,23,0,2019-12-09 05:13:02.608695552,2019-12-21,0.02210824173889349,0.0
2019-06-06,23,0,2019-12-02 17:44:20.869565184,2019-12-13,0.021916787072196214,0.0
2019-06-14,23,0,2019-11-30 12:31:18.260869632,2019-12-19,0.021827355684067178,0.0
2019-06-21,23,0,2019-12-06 22:57:23.478260992,2019-12-27,0.021817441886122807,0.0
2019-06-28,23,0,2019-12-10 04:10:26.086956544,2020-01-01,0.021751363608701543,0.0
2019-07-05,23,0,2019-12-18 14:36:31.304347904,2020-01-14,0.021843825143643927,0.0
2019-07-12,23,0,2019-12-23 19:49:33.913043456,2020-01-22,0.02167450564632639,0.0
2019-07-19,23,0,2019-12-24 13:33:54.782608640,2020-01-29,0.021480898323396967,0.0
2019-07-26,23,0,2019-12-31 21:54:46.956521728,2020-02-09,0.02137316245264635,0.0
2019-08-05,23,0,2020-01-02 14:36:31.304347904,2020-02-20,0.021309972739441053,0.0
2019-08-12,23,0,2019-12-31 16:41:44.347826176,2020-02-25,0.0214069806536472,0.0
2019-08-19,23,0,2019-12-31 17:44:20.869565184,2020-02-23,0.02157450799593685,0.0
2019-08-26,23,0,2020-01-04 14:36:31.304347904,2020-02-25,0.02166508965220505,0.0
2019-09-02,23,0,2020-01-06 02:05:13.043478272,2020-03-01,0.021690957689207754,0.0
2019-09-09,23,0,2019-12-23 19:49:33.913043456,2020-01-09,0.021627265757924268,0.0
2019-09-16,23,0,2020-01-15 01:02:36.521739008,2020-01-22,0.021938873575868035,0.0
2019-09-23,23,0,2020-01-05 05:13:02.608695552,2019-12-23,0.021828381300262715,0.0
2019-09-30,23,0,2020-01-18 00:00:00.000000000,2019-12-26,0.021835820498785373,0.0
2019-10-07,23,0,2020-01-28 19:49:33.913043456,2019-12-28,0.021848667716900895,0.0
2019-10-14,23,0,2020-01-28 08:20:52.173913088,2019-12-28,0.021773283988144584,0.0
2019-10-21,23,0,2020-02-10 06:15:39.130434816,2020-01-03,0.02179424474449732,0.0
2019-10-28,23,0,2020-02-21 07:18:15.652173824,2020-01-13,0.021771237834670748,0.0
2019-11-04,23,0,2020-03-05 02:05:13.043478272,2020-01-15,0.0218021912764662,0.0
2019-11-11,23,0,2020-02-24 05:13:02.608695552,2020-01-19,0.021963822287960143,0.0
2019-11-18,23,0,2020-02-23 21:54:46.956521728,2020-01-29,0.022042053698521785,0.0
2019-11-25,23,0,2020-02-28 13:33:54.782608640,2020-02-02,0.022039793209845494,0.0
2019-12-02,23,0,2020-03-07 10:26:05.217391360,2020-02-07,0.022056032654001266,0.0
2019-12-09,23,0,2020-03-19 09:23:28.695652096,2020-02-12,0.022040112296443894,0.0
2019-12-16,23,0,2020-03-10 03:07:49.565217280,2020-02-15,0.022187824016512425,0.0
2019-12-23,23,0,2020-04-01 11:28:41.739130368,2020-02-25,0.022504158647727406,0.0
2020-01-07,23,0,2020-04-13 16:41:44.347826176,2020-02-01,0.02287736611753138,0.0
2020-01-14,23,0,2020-03-23 20:52:10.434782720,2020-01-26,0.02292644537608341,0.0
2020-01-21,23,0,2020-03-17 05:13:02.608695552,2020-01-22,0.023071912523157743,0.0
2020-01-28,23,0,2020-03-29 11:28:41.739130368,2020-02-17,0.023112543323660677,0.0
2020-02-04,23,0,2020-03-28 10:26:05.217391360,2020-02-16,0.023001174334113517,0.0
2020-02-11,23,0,2020-03-30 12:31:18.260869632,2020-02-14,0.022984916984619373,0.0
2020-02-18,23,0,2020-03-29 13:33:54.782608640,2020-02-19,0.02305668689101247,0.0
2020-02-25,23,0,2020-05-02 11:28:41.739130368,2020-03-19,0.023226283745835047,0.0
2020-03-03,23,0,2020-06-13 03:07:49.565217280,2020-06-05,0.02517554058408433,0.0
2020-03-10,23,0,2020-07-22 19:49:33.913043456,2020-06-30,0.029712708068795085,0.0
2020-03-17,23,0,2020-09-15 17:44:20.869565184,2020-08-24,0.044082799295643744,0.0
2020-03-24,23,0,2020-10-12 04:10:26.086956544,2020-10-17,0.05385814615942015,0.0
2020-03-31,23,0,2020-10-19 16:41:44.347826176,2020-10-24,0.056165877816537646,0.0
2020-04-07,23,0,2020-10-27 10:26:05.217391360,2020-10-31,0.05744563015905431,0.0
2020-04-16,23,0,2020-11-06 16:41:44.347826176,2020-11-09,0.05754315235366137,0.0
2020-04-23,23,0,2020-11-14 19:49:33.913043456,2020-11-16,0.057049784050030784,0.0
2020-04-30,23,0,2020-11-22 07:18:15.652173824,2020-11-23,0.055953347504712106,0.0
2020-05-08,23,0,2020-11-29 07:18:15.652173824,2020-12-02,0.05484704579530053,0.0
2020-05-15,23,0,2020-12-04 08:20:52.173913088,2020-12-09,0.054040998623298614,0.0
2020-05-25,23,0,2020-12-11 11:28:41.739130368,2020-12-20,0.05322181192782634,0.0
2020-06-02,23,0,2020-12-16 07:18:15.652173824,2020-12-28,0.052768704658240136,0.0
2020-06-09,23,0,2020-12-15 14:36:31.304347904,2021-01-04,0.052882161374245354,0.0
2020-06-16,23,0,2020-12-12 22:57:23.478260992,2021-01-11,0.052647750715062,0.0
2020-06-23,23,0,2020-12-11 12:31:18.260869632,2021-01-10,0.052496866535778314,0.0
2020-06-30,23,0,2020-12-12 12:31:18.260869632,2021-01-10,0.052341516966515615,0.0
2020-07-07,23,0,2020-12-14 04:10:26.086956544,2021-01-08,0.05238186635311044,0.0
2020-07-14,23,0,2020-12-17 03:07:49.565217280,2021-01-09,0.052455549412116095,0.0
2020-07-21,23,0,2020-12-21 05:13:02.608695552,2021-01-07,0.05265704715142701,0.0
2020-07-28,23,0,2020-12-25 22:57:23.478260992,2021-01-06,0.052746949600044044,0.0
2020-08-04,23,0,2020-12-30 16:41:44.347826176,2021-01-07,0.05278710208782402,0.0
2020-08-11,23,0,2021-01-04 01:02:36.521739008,2021-01-13,0.052979969908539724,0.0
2020-08-18,23,0,2021-01-09 01:02:36.521739008,2021-01-13,0.05322674693811668,0.0
2020-08-25,23,0,2021-01-10 15:39:07.826086912,2021-01-11,0.05343656313931433,0.0
2020-09-01,23,0,2021-01-14 21:54:46.956521728,2021-01-13,0.05361110884515101,0.0
2020-09-08,23,0,2021-01-15 13:33:54.782608640,2021-01-16,0.05364402842714133,0.0
2020-09-15,23,0,2021-01-17 07:18:15.652173824,2021-01-20,0.05369471014281206,0.0
2020-09-22,23,0,2021-01-18 21:54:46.956521728,2021-01-22,0.053710493702360966,0.0
2020-09-29,23,0,2021-01-23 10:26:05.217391360,2021-01-24,0.053637601238900705,0.0
2020-10-06,23,0,2021-01-26 05:13:02.608695552,2021-01-29,0.05375153086841395,0.0
2020-10-13,23,0,2021-01-30 05:13:02.608695552,2021-02-07,0.053989633464982686,0.0
2020-10-20,23,0,2021-01-29 16:41:44.347826176,2021-02-15,0.054107735523739375,0.0
2020-10-27,23,0,2021-02-05 22:57:23.478260992,2021-02-21,0.05399609238350781,0.0
2020-11-03,23,0,2021-02-11 16:41:44.347826176,2021-02-26,0.05398175563060597,0.0
2020-11-10,23,0,2021-02-13 18:46:57.391304448,2021-03-03,0.05441042936829879,0.0
2020-11-17,23,0,2021-02-01 21:54:46.956521728,2021-01-12,0.05510393890412011,0.0
2020-11-24,23,0,2021-02-20 16:41:44.347826176,2021-01-14,0.05561133303978289,0.0
2020-12-01,23,0,2021-03-23 16:41:44.347826176,2021-02-13,0.05613859542978227,0.0
2020-12-08,23,0,2021-02-28 21:54:46.956521728,2021-01-22,0.0562160922468966,0.0
2020-12-15,23,0,2021-03-11 02:05:13.043478272,2021-02-14,0.056220456509328005,0.0
2020-12-22,23,0,2021-04-18 00:00:00.000000000,2021-03-14,0.05620769028330369,0.0
2021-01-04,23,0,2021-04-29 10:26:05.217391360,2021-03-11,0.05630577115998574,0.0
2021-01-11,23,0,2021-06-01 05:13:02.608695552,2021-07-05,0.05643919976318538,0.0
2021-01-18,23,0,2021-06-04 21:54:46.956521728,2021-04-26,0.05638068352359496,0.0
2021-01-25,23,0,2021-06-17 07:18:15.652173824,2021-05-14,0.05623388016319455,0.0
2021-02-01,23,0,2021-06-19 07:18:15.652173824,2021-05-12,0.05556412554779596,0.0
2021-02-08,23,0,2021-06-23 09:23:28.695652096,2021-05-15,0.055291281848193326,0.0
2021-02-15,23,0,2021-07-11 08:20:52.173913088,2021-09-09,0.054836696883277664,0.0
2021-02-22,23,0,2021-07-16 03:07:49.565217280,2021-09-16,0.05450423484131828,0.0
2021-03-01,23,0,2021-07-22 02:05:13.043478272,2021-09-23,0.053880969920619484,0.0
2021-03-08,23,0,2021-07-31 08:20:52.173913088,2021-09-30,0.05354367653126587,0.0
2021-03-15,23,0,2021-08-11 14:36:31.304347904,2021-10-07,0.05307720309295476,0.0
2021-03-22,23,0,2021-08-07 04:10:26.086956544,2021-07-28,0.05276545619797335,0.0
2021-03-29,23,0,2021-08-06 12:31:18.260869632,2021-05-11,0.05212179502803764,0.0
2021-04-07,23,0,2021-08-17 09:23:28.695652096,2021-05-29,0.051850933381144715,0.0
2021-04-14,23,0,2021-08-27 03:07:49.565217280,2021-08-24,0.051340024772864784,0.0
2021-04-21,23,0,2021-09-01 09:23:28.695652096,2021-08-26,0.051038000855237964,0.0
2021-04-28,23,0,2021-09-02 16:41:44.347826176,2021-05-02,0.050456969797859526,0.0
2021-05-05,23,0,2021-09-12 05:13:02.608695552,2021-07-07,0.05006548420944854,0.0
2021-05-12,23,0,2021-10-01 07:18:15.652173824,2021-09-01,0.049479917783000066,0.0
2021-05-20,23,0,2021-10-09 20:52:10.434782720,2021-09-06,0.04904473256358946,0.0
2021-05-28,23,0,2021-10-12 13:33:54.782608640,2021-09-04,0.04843309893549512,0.0
2021-06-04,23,0,2021-10-17 18:46:57.391304448,2021-09-11,0.04805825365667032,0.0
2021-06-11,23,0,2021-10-27 22:57:23.478260992,2021-09-17,0.04746148315397338,0.0
2021-06-18,23,0,2021-10-25 12:31:18.260869632,2021-09-15,0.04713154859165994,0.0
2021-06-25,23,0,2021-11-02 19:49:33.913043456,2021-09-13,0.046495092588445974,0.0
2021-07-02,23,0,2021-11-09 11:28:41.739130368,2021-09-13,0.046061071103550774,0.0
2021-07-09,23,0,2021-11-21 00:00:00.000000000,2021-09-17,0.04542045253845845,0.0
2021-07-16,23,0,2021-11-27 04:10:26.086956544,2021-09-25,0.044992710223144015,0.0
2021-07-23,23,0,2021-11-19 02:05:13.043478272,2021-08-25,0.044703589863635027,0.0
2021-07-30,23,0,2021-11-22 16:41:44.347826176,2021-08-31,0.044344269646525165,0.0
2021-08-06,23,0,2021-12-07 17:44:20.869565184,2021-08-27,0.04368662663714242,0.0
2021-08-13,23,0,2021-12-03 12:31:18.260869632,2021-08-29,0.04338062442593293,0.0
2021-08-20,23,0,2021-12-09 11:28:41.739130368,2021-09-15,0.042860686819318684,0.0
2021-08-27,23,0,2021-12-19 10:26:05.217391360,2021-09-22,0.04231325866992848,0.0
2021-09-03,23,0,2021-12-27 15:39:07.826086912,2021-09-20,0.04167182560781255,0.0
2021-09-10,23,0,2022-01-25 12:31:18.260869632,2021-12-18,0.0414716622195161,0.0
2021-09-17,23,0,2022-02-09 05:13:02.608695552,2022-03-30,0.041244615405026164,0.0
2021-09-24,23,0,2022-02-20 14:36:31.304347904,2022-04-16,0.04103643077705641,0.0
2021-10-01,23,0,2022-03-31 09:23:28.695652096,2022-04-23,0.04080354330194594,0.0
2021-10-08,23,1,2022-04-03 05:13:02.608695552,2022-04-30,0.040769973164620096,0.043478260869565216
2021-10-15,23,0,2022-04-21 04:10:26.086956544,2022-05-07,0.04023945981049132,0.0
2021-10-22,23,0,2022-04-27 21:54:46.956521728,2022-05-14,0.0395081357811281,0.0
2021-10-29,23,0,2022-05-14 04:10:26.086956544,2022-05-21,0.03869389297968377,0.0
2021-11-05,23,0,2022-05-12 00:00:00.000000000,2022-05-08,0.038152125140420066,0.0
2021-11-12,23,0,2022-05-26 20:52:10.434782720,2022-05-25,0.03759399035723422,0.0
2021-11-19,23,0,2022-06-01 00:00:00.000000000,2022-05-27,0.03694340117110552,0.0
2021-11-26,23,0,2022-06-08 16:41:44.347826176,2022-06-07,0.03638571139302332,0.0
2021-12-03,23,0,2022-06-13 21:54:46.956521728,2022-06-15,0.03645321041574678,0.0
2021-12-10,23,0,2022-06-20 03:07:49.565217280,2022-06-21,0.03597962643687796,0.0
2021-12-17,23,0,2022-06-20 18:46:57.391304448,2022-06-28,0.035471545290059574,0.0
2021-12-27,23,0,2022-07-09 02:05:13.043478272,2022-07-19,0.03475036274569192,0.0
2022-01-04,23,0,2022-06-24 19:49:33.913043456,2022-06-28,0.03430288590404427,0.0
2022-01-11,23,0,2022-06-12 19:49:33.913043456,2022-06-25,0.033833078228917526,0.0
2022-01-18,23,0,2022-06-14 20:52:10.434782720,2022-07-02,0.03320776990920454,0.0
2022-01-25,23,0,2022-07-14 01:02:36.521739008,2022-07-28,0.03308697579768917,0.0
2022-02-01,23,0,2022-07-30 01:02:36.521739008,2022-08-04,0.03322116489308541,0.0
2022-02-08,23,0,2022-08-06 08:20:52.173913088,2022-08-20,0.033291161374986486,0.0
2022-02-15,23,0,2022-08-16 14:36:31.304347904,2022-09-06,0.033039874385367894,0.0
2022-02-22,23,0,2022-08-21 08:20:52.173913088,2022-09-13,0.03302338842036257,0.0
2022-03-01,23,0,2022-08-31 09:23:28.695652096,2022-09-20,0.03413738681142771,0.0
2022-03-08,23,0,2022-09-05 01:02:36.521739008,2022-09-27,0.03707457163394514,0.0
2022-03-15,23,0,2022-09-18 19:49:33.913043456,2022-10-04,0.038120149786421816,0.0
2022-03-22,23,0,2022-09-19 19:49:33.913043456,2022-10-11,0.037491098741332975,0.0
2022-03-29,23,0,2022-10-13 03:07:49.565217280,2022-10-18,0.036638475069488766,0.0
2022-04-05,23,0,2022-10-25 07:18:15.652173824,2022-10-25,0.035623726809343,0.0
2022-04-12,23,0,2022-10-31 16:41:44.347826176,2022-11-01,0.03459038296327913,0.0
2022-04-21,23,0,2022-11-09 01:02:36.521739008,2022-11-10,0.033194590037137726,0.0
2022-04-28,23,0,2022-11-14 21:54:46.956521728,2022-11-17,0.03307537936584011,0.0
2022-05-05,23,0,2022-11-19 16:41:44.347826176,2022-11-24,0.032884981875984674,0.0
2022-05-12,23,0,2022-11-25 15:39:07.826086912,2022-12-01,0.03354270175010532,0.0
2022-05-19,23,0,2022-11-28 08:20:52.173913088,2022-12-08,0.03314234614581237,0.0
2022-05-27,23,0,2022-12-05 17:44:20.869565184,2022-12-17,0.03281278072602769,0.0
2022-06-03,23,0,2022-12-12 09:23:28.695652096,2022-12-24,0.03222975572112339,0.0
2022-06-13,23,0,2022-12-17 22:57:23.478260992,2023-01-04,0.03171566827895422,0.0
2022-06-20,23,0,2022-12-24 03:07:49.565217280,2023-01-11,0.03272010969176719,0.0
2022-06-27,23,0,2022-12-24 05:13:02.608695552,2023-01-18,0.03338425524612794,0.0
2022-07-04,23,0,2022-12-30 21:54:46.956521728,2023-01-25,0.0336964584634915,0.0
2022-07-11,23,0,2023-01-06 05:13:02.608695552,2023-02-01,0.03358337780220757,0.0
2022-07-18,23,0,2023-01-08 21:54:46.956521728,2023-02-08,0.033310208530264805,0.0
2022-07-25,23,0,2023-01-22 05:13:02.608695552,2023-02-15,0.03280096174130885,0.0
2022-08-02,23,0,2023-02-10 10:26:05.217391360,2023-02-23,0.03198088596334734,0.0
2022-08-09,23,0,2023-02-24 03:07:49.565217280,2023-03-02,0.030918767879861874,0.0
2022-08-16,23,0,2023-03-04 06:15:39.130434816,2023-03-09,0.029955496469693768,0.0
2022-08-23,23,0,2023-03-10 20:52:10.434782720,2023-03-16,0.029365294181778964,0.0
2022-08-30,23,0,2023-03-21 22:57:23.478260992,2023-03-23,0.028900976826360714,0.0
2022-09-06,23,0,2023-03-26 14:36:31.304347904,2023-03-28,0.028737033569000033,0.0
2022-09-13,23,0,2023-03-25 19:49:33.913043456,2023-04-04,0.028234634090656293,0.0
2022-09-20,23,0,2023-04-02 06:15:39.130434816,2023-04-11,0.028378000049214463,0.0
2022-09-27,23,0,2023-03-29 08:20:52.173913088,2023-04-18,0.02928217141316338,0.0
2022-10-04,23,0,2023-03-28 09:23:28.695652096,2023-04-25,0.029923254119813877,0.0
2022-10-11,23,0,2023-04-01 11:28:41.739130368,2023-05-02,0.03015157097426193,0.0
2022-10-18,23,0,2023-03-29 12:31:18.260869632,2023-05-09,0.0304521466795226,0.0
2022-10-25,23,0,2023-03-31 10:26:05.217391360,2023-05-16,0.030315429314851677,0.0
2022-11-01,23,0,2023-03-27 21:54:46.956521728,2022-12-29,0.02987563381503216,0.0
2022-11-08,23,0,2023-04-02 05:13:02.608695552,2022-12-29,0.029594019633887348,0.0
2022-11-15,23,0,2023-04-12 03:07:49.565217280,2023-02-08,0.029903612260195705,0.0
2022-11-22,23,0,2023-04-22 14:36:31.304347904,2023-02-28,0.030121582430846876,0.0
2022-11-29,23,0,2023-05-10 08:20:52.173913088,2023-06-20,0.030336876184250537,0.0
2022-12-06,23,0,2023-05-28 19:49:33.913043456,2023-06-26,0.030677519453806524,0.0
2022-12-13,23,0,2023-06-16 10:26:05.217391360,2023-07-03,0.030882718939740653,0.0
2022-12-20,23,0,2023-06-30 20:52:10.434782720,2023-07-10,0.03077925706605456,0.0
2022-12-28,23,0,2023-07-10 10:26:05.217391360,2023-07-19,0.03053438699744149,0.0
2023-01-05,23,0,2023-07-26 10:26:05.217391360,2023-07-27,0.030088278368060214,0.0
2023-01-12,23,0,2023-07-24 03:07:49.565217280,2023-08-03,0.030280343765135526,0.0
2023-01-19,23,0,2023-08-04 16:41:44.347826176,2023-08-10,0.030429881780861454,0.0
2023-01-26,23,0,2023-08-10 10:26:05.217391360,2023-08-16,0.03048524795670605,0.0
2023-02-02,23,0,2023-08-22 12:31:18.260869632,2023-08-23,0.030154550745266333,0.0
2023-02-09,23,0,2023-08-28 17:44:20.869565184,2023-08-30,0.0300780138437781,0.0
2023-02-16,23,0,2023-09-07 03:07:49.565217280,2023-09-06,0.029853040815886356,0.0
2023-02-23,23,0,2023-09-09 19:49:33.913043456,2023-09-13,0.029556845072739837,0.0
2023-03-02,23,0,2023-09-21 00:00:00.000000000,2023-09-20,0.029183126354357564,0.0
2023-03-09,23,0,2023-09-23 16:41:44.347826176,2023-09-27,0.0289007844834915,0.0
2023-03-16,23,0,2023-10-04 00:00:00.000000000,2023-10-04,0.028595248842515,0.0
2023-03-23,23,0,2023-09-30 00:00:00.000000000,2023-10-11,0.028144555915327704,0.0
2023-03-30,23,0,2023-09-30 10:26:05.217391360,2023-10-18,0.027703185635675715,0.0
2023-04-06,23,0,2023-10-05 10:26:05.217391360,2023-10-25,0.02764583577151267,0.0
2023-04-17,23,0,2023-10-14 03:07:49.565217280,2023-11-07,0.02770922638848161,0.0
2023-04-24,23,0,2023-10-24 03:07:49.565217280,2023-11-14,0.027689890782611193,0.0
2023-05-02,23,0,2023-10-26 12:31:18.260869632,2023-11-22,0.027462953207473374,0.0
2023-05-09,23,0,2023-11-01 22:57:23.478260992,2023-11-29,0.027449244472559177,0.0
2023-05-16,23,0,2023-11-05 09:23:28.695652096,2023-12-06,0.027447572116338283,0.0
2023-05-24,23,0,2023-11-16 12:31:18.260869632,2023-12-14,0.027347015580852715,0.0
2023-06-01,23,0,2023-11-26 00:00:00.000000000,2023-12-23,0.027116475442136048,0.0
2023-06-08,23,0,2023-11-25 05:13:02.608695552,2023-12-30,0.027083397009839697,0.0
2023-06-15,23,0,2023-12-02 21:54:46.956521728,2024-01-06,0.027031370085204377,0.0
2023-06-22,23,0,2023-12-11 00:00:00.000000000,2024-01-13,0.026950226432380736,0.0
2023-06-29,23,0,2023-12-22 06:15:39.130434816,2024-01-20,0.026896644841699128,0.0
2023-07-06,23,0,2023-12-31 17:44:20.869565184,2024-01-27,0.026957649901247518,0.0
2023-07-13,23,0,2024-01-10 10:26:05.217391360,2024-02-03,0.026979499712394196,0.0
2023-07-20,23,0,2024-01-20 00:00:00.000000000,2024-02-10,0.02696387645353531,0.0
2023-07-27,23,0,2024-01-28 07:18:15.652173824,2024-02-17,0.02694541426263413,0.0
2023-08-04,23,0,2024-02-03 11:28:41.739130368,2024-02-25,0.026954601733946152,0.0
2023-08-11,23,0,2024-02-13 08:20:52.173913088,2024-03-03,0.02688887801844796,0.0
2023-08-18,23,0,2024-02-16 11:28:41.739130368,2024-03-10,0.026871580521829107,0.0
2023-08-25,23,0,2024-02-22 12:31:18.260869632,2024-02-07,0.02683251314263166,0.0
2023-09-01,23,0,2024-02-18 17:44:20.869565184,2024-02-06,0.026656441816351,0.0
2023-09-08,23,0,2024-02-07 02:05:13.043478272,2024-02-01,0.026447990444872376,0.0
2023-09-15,23,0,2024-01-28 11:28:41.739130368,2024-02-05,0.026286236849947624,0.0
2023-09-22,23,0,2024-01-29 09:23:28.695652096,2024-02-03,0.026122441465727595,0.0
2023-09-29,23,0,2024-02-02 19:49:33.913043456,2024-02-12,0.026192039362296936,0.0
2023-10-06,23,0,2024-02-28 22:57:23.478260992,2024-03-14,0.02640129278913661,0.0
2023-10-13,23,0,2024-03-18 13:33:54.782608640,2024-03-26,0.026206294993555115,0.0
2023-10-20,23,0,2024-04-11 22:57:23.478260992,2024-04-12,0.02617609651474029,0.0
2023-10-27,23,0,2024-05-06 11:28:41.739130368,2024-05-18,0.026432610111872614,0.0
2023-11-03,23,0,2024-05-04 01:02:36.521739008,2024-05-25,0.026493757952336133,0.0
2023-11-10,23,0,2024-05-22 01:02:36.521739008,2024-06-01,0.026046377787240765,0.0
2023-11-17,23,0,2024-06-03 10:26:05.217391360,2024-06-08,0.025579310611294613,0.0
2023-11-24,23,0,2024-06-02 05:13:02.608695552,2024-06-05,0.025233775817822844,0.0
