t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2022-06-29,2022-11-17,100,101,141.0,2023-01-03,47,47.0,28.200000000000003,False,0.013493418806349789,0.018389307459438974,6.040853786902862,-0.0013338310269960824,-0.0001443044106023183,-0.002814878283578655,0.0028185747310089182,0.6467452054072952,6.0,-1.6220163726106611,0.051009753974982516,True
2022-06-15,2022-11-17,110,111,155.0,2023-01-07,51,51.66666666666666,31.0,False,0.014386672264018517,0.022974373610383042,5.957493895029302,0.03531549311679148,0.023477060949466503,0.01880031095521084,0.030076969309383313,0.11481083750436183,6.420925732325966,0.6752254567007071,0.02099502714129268,True
2022-05-31,2022-11-17,120,121,170.0,2023-01-12,56,56.66666666666666,34.0,False,0.025109637664924692,0.07628976234332037,5.471770499954699,0.3446691853791851,-0.0026203240780414347,0.023887355967682305,0.0240306444649479,0.1,7.923325835349753,1.6800545133452491,0.18102123504602202,True
2022-05-16,2022-11-17,130,131,185.0,2023-01-17,61,61.66666666666666,37.0,False,0.0248347874499536,0.08079643346665283,5.347900225621011,0.4207457657027458,0.024522105510558556,-0.004663310903712402,0.024961573012445535,0.1,8.791264836471239,-0.18792373944872987,0.19173281152288157,True
2022-05-02,2022-11-17,140,141,199.0,2023-01-22,66,66.33333333333331,39.800000000000004,False,0.024287079074470055,0.08317057160570812,5.357876406440921,0.41259122486019356,0.01224989559440598,0.02095357996502873,0.024271638910973864,0.1,8.963268080197812,1.0417619295599512,0.18965072125027738,True
2022-04-14,2022-11-17,150,151,217.0,2023-01-28,72,72.33333333333331,43.400000000000006,False,0.023221268645872133,0.0814233249460884,5.314159984695273,0.4372878205445484,-0.021854493489481593,-0.012116081532687915,0.024988363639673057,0.1,9.403992900584086,-2.635379339239624,0.1860875300511121,True
2022-03-31,2022-11-17,160,161,231.0,2023-02-02,77,77.0,46.2,False,0.022219077850398256,0.07948367470405138,5.297575638333448,0.4457605616293543,0.018940836838661646,-0.016225799613540728,0.02494056681889128,0.1,9.723814555878953,-0.7083460966391537,0.18380556440723025,True
2022-03-17,2022-11-17,170,171,245.0,2023-02-06,81,81.66666666666663,49.0,False,0.02147888255593862,0.07888954969065855,5.313175717287391,0.4346439071057688,-0.0008192067167522854,0.024231621308511916,0.02424546495499521,0.1,10.121708744734915,1.6045907980680991,0.1771125120370903,True
2022-03-03,2022-11-17,180,181,259.0,2023-02-11,86,86.33333333333331,51.800000000000004,False,0.023593564206741455,0.1007547852279513,5.4040227293479495,0.3779026442465546,0.022487418417376503,-0.008011930318864142,0.02387205509612648,0.1,10.926683598822704,-0.3422629369830455,0.1448777708488954,True
2022-02-17,2022-11-17,190,191,273.0,2023-02-16,91,91.0,54.6,False,0.02391574552957157,0.10924491088892749,5.3402472021591905,0.41524129478406485,0.021447968732026278,0.008667987294506227,0.023133295624871486,0.1,10.997414387917043,0.3840704486531798,0.16321964876830652,True
2022-02-03,2022-11-17,200,201,287.0,2023-02-20,95,95.66666666666663,57.400000000000006,False,0.026364874657345924,0.13971642975520984,5.247126297858503,0.4702072354843137,0.02051046853869288,-0.005791982116900507,0.021312587278864238,0.1,10.794780994064652,-0.27522496688356635,0.20438042462410239,True
2022-10-12,2022-11-23,30,31,42.0,2022-12-07,14,14.0,8.4,False,0.0072498522668168865,0.0016293710946107686,6.135217755237049,-0.004435294258692747,-0.0002087336338156645,-5.4272834406763476e-05,0.0002156739911079588,0.9,10.964965665698905,-2.887215218031364,1.6879512380817898,True
2022-09-28,2022-11-23,40,41,56.0,2022-11-30,7,18.666666666666657,11.200000000000001,False,0.00909327907500884,0.003390196697775739,6.11470301855452,-0.005270225042684212,0.0005108068648852284,0.0002701714316328439,0.0005778548742412894,0.8398695143570063,10.916343618533338,0.4865081077036671,0.701689534491658,True
2022-09-14,2022-11-23,50,51,70.0,2022-12-16,23,23.33333333333333,14.0,False,0.015611804116413476,0.012430149816232503,6.111307828934113,-0.002602691359523958,-0.0006513548651740545,0.00044412502189933713,0.000788359179221627,0.9,6.0,2.5431533947033214,0.49521045003123093,True
2022-08-31,2022-11-23,60,61,84.0,2022-12-21,28,28.0,16.8,False,0.015605917592576384,0.014856224498283388,6.09828169664137,-0.0019963826407293434,-0.0009279595744556392,1.710650433836688e-05,0.0009281172362986098,0.9,6.0,3.123160205211299,0.3226503984600658,True
2022-08-17,2022-11-23,70,71,98.0,2022-12-25,32,32.66666666666666,19.6,False,0.017361954435904194,0.021402059790243344,6.072935360655329,-0.0011930841367090224,-0.000759487712833509,-0.0006392854098054781,0.0009927272642247884,0.9,6.0,-2.4419179863671836,0.18027370351926783,True
2022-08-03,2022-11-23,80,81,112.0,2022-12-30,37,37.333333333333314,22.400000000000002,False,0.01633310042262029,0.02160838372264732,6.056607107009946,-0.000732129179115407,-0.00033642224591180786,-0.0009268202621827679,0.0009859897189813287,0.9,6.0,-1.9189922928034953,0.1113798397216256,True
2022-07-19,2022-11-23,90,91,127.0,2023-01-04,42,42.333333333333314,25.400000000000002,False,0.013870966672535285,0.0175087381951832,6.0567690533434275,-0.0006714932306910004,-1.0131387660634728e-05,-0.0009447387757531929,0.0009447930987404447,0.9,6.0,-1.5815199252781913,0.10660956852662315,True
2022-07-05,2022-11-23,100,101,141.0,2023-01-09,47,47.0,28.200000000000003,False,0.013057638850338643,0.01722069516693318,6.0640027587864065,-0.0007473703747255069,0.0002121979134113282,-0.0008913532726932057,0.00091626339618966,0.9,6.0,-1.3370839952728961,0.12235079637037143,True
2022-06-21,2022-11-23,110,111,155.0,2023-01-13,51,51.66666666666666,31.0,False,0.014309363308578725,0.022728124490955796,6.068957056723209,-0.008857312891792018,0.009412037094549786,0.002320126316510068,0.009693782976410385,0.37035085255314026,6.2662363902670135,0.24168776916947687,0.05400267445600836,True
2022-06-07,2022-11-23,120,121,169.0,2023-01-16,54,56.333333333333314,33.800000000000004,False,0.02134325768349591,0.05511969247383697,6.01196096082836,0.006164216413786644,0.01323918128290222,0.02641625736022551,0.029548173783894276,0.1,6.395200394045967,1.106208751196517,0.003262068490620471,True
